序號,答案
20240428113001,290.57151
20240428114001,298.72065
20240428115001,256.82533
20240428120001,236.81371
20240428121001,235.4959
20240428122001,223.44161
20240428123001,231.89145
20240428124001,233.47897
20240428125001,225.32436
20240428130001,211.22608
20240428131001,207.4057
20240428132001,201.91308
20240428133001,195.54466
20240428134001,194.76147
20240428135001,191.12062
20240428140001,189.90703
20240428141001,188.27166
20240428142001,187.52131
20240428143001,187.17528
20240428144001,187.0783
20240428145001,187.1538
20240428150001,185.86136
20240428151001,185.2745
20240428152001,184.34563
20240428153001,183.8403
20240428154001,183.55681
20240428155001,183.515
20240428160001,204.08834
20240428161001,203.43944
20240428162001,196.53299
20240428163001,195.98405
20240428164001,196.07322
20240428165001,197.22659
20240430090001,689.7636
20240430091001,528.94232
20240430092001,382.00978
20240430093001,395.23337
20240430094001,487.78131
20240430095001,284.77673
20240430100001,340.76285
20240430101001,251.44255
20240430102001,303.67476
20240430103001,304.19956
20240430104001,326.28694
20240430105001,320.55926
20240430110001,284.29046
20240430111001,262.36017
20240430112001,282.80472
20240430113001,290.57151
20240430114001,298.72065
20240430115001,256.82533
20240430120001,236.81371
20240430121001,235.4959
20240430122001,223.44161
20240430123001,231.89145
20240430124001,233.47897
20240430125001,225.32436
20240430130001,211.22608
20240430131001,207.4057
20240430132001,201.91308
20240430133001,195.54466
20240430134001,194.76147
20240430135001,191.12062
20240430140001,189.90703
20240430141001,188.27166
20240430142001,187.52131
20240430143001,187.17528
20240430144001,187.0783
20240430145001,187.1538
20240430150001,185.86136
20240430151001,185.2745
20240430152001,184.34563
20240430153001,183.8403
20240430154001,183.55681
20240430155001,183.515
20240430160001,204.08834
20240430161001,203.43944
20240430162001,196.53299
20240430163001,195.98405
20240430164001,196.07322
20240430165001,197.22659
20240515090001,590.80776
20240515091001,473.59274
20240515092001,475.52333
20240515093001,685.91402
20240515094001,559.35457
20240515095001,327.94037
20240515100001,372.18272
20240515101001,254.00274
20240515102001,290.0813
20240515103001,313.63088
20240515104001,324.82023
20240515105001,325.673
20240515110001,284.29046
20240515111001,262.36017
20240515112001,282.80472
20240515113001,290.57151
20240515114001,298.72065
20240515115001,256.82533
20240515120001,236.81371
20240515121001,235.4959
20240515122001,223.44161
20240515123001,231.89145
20240515124001,233.47897
20240515125001,225.32436
20240515130001,211.22608
20240515131001,207.4057
20240515132001,201.91308
20240515133001,195.54466
20240515134001,194.76147
20240515135001,191.12062
20240515140001,189.90703
20240515141001,188.27166
20240515142001,187.52131
20240515143001,187.17528
20240515144001,187.0783
20240515145001,187.1538
20240515150001,185.86136
20240515151001,185.2745
20240515152001,184.34563
20240515153001,183.8403
20240515154001,183.55681
20240515155001,183.515
20240515160001,204.08834
20240515161001,203.43944
20240515162001,196.53299
20240515163001,195.98405
20240515164001,196.07322
20240515165001,197.22659
20240520090001,344.25538
20240520091001,302.35206
20240520092001,345.72484
20240520093001,294.48446
20240520094001,297.11629
20240520095001,242.18454
20240520100001,254.62928
20240520101001,252.57722
20240520102001,281.40389
20240520103001,343.35982
20240520104001,330.26653
20240520105001,320.80097
20240520110001,284.29046
20240520111001,262.36017
20240520112001,282.80472
20240520113001,290.57151
20240520114001,298.72065
20240520115001,256.82533
20240520120001,236.81371
20240520121001,235.4959
20240520122001,223.44161
20240520123001,231.89145
20240520124001,233.47897
20240520125001,225.32436
20240520130001,211.22608
20240520131001,207.4057
20240520132001,201.91308
20240520133001,195.54466
20240520134001,194.76147
20240520135001,191.12062
20240520140001,189.90703
20240520141001,188.27166
20240520142001,187.52131
20240520143001,187.17528
20240520144001,187.0783
20240520145001,187.1538
20240520150001,185.86136
20240520151001,185.2745
20240520152001,184.34563
20240520153001,183.8403
20240520154001,183.55681
20240520155001,183.515
20240520160001,204.08834
20240520161001,203.43944
20240520162001,196.53299
20240520163001,195.98405
20240520164001,196.07322
20240520165001,197.22659
20240613090001,203.39837
20240613091001,291.1391
20240613092001,366.16914
20240613093001,255.66358
20240613094001,237.49772
20240613095001,242.71026
20240613100001,225.04672
20240613101001,235.54688
20240613102001,244.68161
20240613103001,322.87161
20240613104001,375.06191
20240613105001,328.56906
20240613110001,284.29046
20240613111001,262.36017
20240613112001,282.80472
20240613113001,290.57151
20240613114001,298.72065
20240613115001,256.82533
20240613120001,236.81371
20240613121001,235.4959
20240613122001,223.44161
20240613123001,231.89145
20240613124001,233.47897
20240613125001,225.32436
20240613130001,211.22608
20240613131001,207.4057
20240613132001,201.91308
20240613133001,195.54466
20240613134001,194.76147
20240613135001,191.12062
20240613140001,189.90703
20240613141001,188.27166
20240613142001,187.52131
20240613143001,187.17528
20240613144001,187.0783
20240613145001,187.1538
20240613150001,185.86136
20240613151001,185.2745
20240613152001,184.34563
20240613153001,183.8403
20240613154001,183.55681
20240613155001,183.515
20240613160001,204.08834
20240613161001,203.43944
20240613162001,196.53299
20240613163001,195.98405
20240613164001,196.07322
20240613165001,197.22659
20240615090001,564.72683
20240615091001,310.23069
20240615092001,331.35407
20240615093001,464.91423
20240615094001,619.86472
20240615095001,491.65311
20240615100001,475.95368
20240615101001,275.25727
20240615102001,290.19015
20240615103001,282.01485
20240615104001,303.75879
20240615105001,304.86864
20240615110001,284.29046
20240615111001,262.36017
20240615112001,282.80472
20240615113001,290.57151
20240615114001,298.72065
20240615115001,256.82533
20240615120001,236.81371
20240615121001,235.4959
20240615122001,223.44161
20240615123001,231.89145
20240615124001,233.47897
20240615125001,225.32436
20240615130001,211.22608
20240615131001,207.4057
20240615132001,201.91308
20240615133001,195.54466
20240615134001,194.76147
20240615135001,191.12062
20240615140001,189.90703
20240615141001,188.27166
20240615142001,187.52131
20240615143001,187.17528
20240615144001,187.0783
20240615145001,187.1538
20240615150001,185.86136
20240615151001,185.2745
20240615152001,184.34563
20240615153001,183.8403
20240615154001,183.55681
20240615155001,183.515
20240615160001,204.08834
20240615161001,203.43944
20240615162001,196.53299
20240615163001,195.98405
20240615164001,196.07322
20240615165001,197.22659
20240703090001,551.7032
20240703091001,417.38144
20240703092001,299.23175
20240703093001,322.50192
20240703094001,568.21523
20240703095001,549.5999
20240703100001,287.87835
20240703101001,263.74789
20240703102001,273.58142
20240703103001,278.35196
20240703104001,310.90762
20240703105001,301.37865
20240703110001,284.29046
20240703111001,262.36017
20240703112001,282.80472
20240703113001,290.57151
20240703114001,298.72065
20240703115001,256.82533
20240703120001,236.81371
20240703121001,235.4959
20240703122001,223.44161
20240703123001,231.89145
20240703124001,233.47897
20240703125001,225.32436
20240703130001,211.22608
20240703131001,207.4057
20240703132001,201.91308
20240703133001,195.54466
20240703134001,194.76147
20240703135001,191.12062
20240703140001,189.90703
20240703141001,188.27166
20240703142001,187.52131
20240703143001,187.17528
20240703144001,187.0783
20240703145001,187.1538
20240703150001,185.86136
20240703151001,185.2745
20240703152001,184.34563
20240703153001,183.8403
20240703154001,183.55681
20240703155001,183.515
20240703160001,204.08834
20240703161001,203.43944
20240703162001,196.53299
20240703163001,195.98405
20240703164001,196.07322
20240703165001,197.22659
20240707090001,594.63723
20240707091001,333.93029
20240707092001,353.31414
20240707093001,417.24535
20240707094001,624.13997
20240707095001,522.64902
20240707100001,376.35136
20240707101001,280.26622
20240707102001,277.6021
20240707103001,279.91029
20240707104001,307.31091
20240707105001,296.51239
20240707110001,284.29046
20240707111001,262.36017
20240707112001,282.80472
20240707113001,290.57151
20240707114001,298.72065
20240707115001,256.82533
20240707120001,236.81371
20240707121001,235.4959
20240707122001,223.44161
20240707123001,231.89145
20240707124001,233.47897
20240707125001,225.32436
20240707130001,211.22608
20240707131001,207.4057
20240707132001,201.91308
20240707133001,195.54466
20240707134001,194.76147
20240707135001,191.12062
20240707140001,189.90703
20240707141001,188.27166
20240707142001,187.52131
20240707143001,187.17528
20240707144001,187.0783
20240707145001,187.1538
20240707150001,185.86136
20240707151001,185.2745
20240707152001,184.34563
20240707153001,183.8403
20240707154001,183.55681
20240707155001,183.515
20240707160001,204.08834
20240707161001,203.43944
20240707162001,196.53299
20240707163001,195.98405
20240707164001,196.07322
20240707165001,197.22659
20240125090002,195.84635
20240125091002,260.34832
20240125092002,235.78109
20240125093002,249.46675
20240125094002,215.03989
20240125095002,211.61844
20240125100002,234.24563
20240125101002,244.74279
20240125102002,250.96417
20240125103002,293.78118
20240125104002,369.19181
20240125105002,331.79814
20240125110002,284.29046
20240125111002,262.36017
20240125112002,282.80472
20240125113002,290.57151
20240125114002,298.72065
20240125115002,256.82533
20240125120002,236.81371
20240125121002,235.4959
20240125122002,223.44161
20240125123002,231.89145
20240125124002,233.47897
20240125125002,225.32436
20240125130002,211.22608
20240125131002,207.4057
20240125132002,201.91308
20240125133002,195.54466
20240125134002,194.76147
20240125135002,191.12062
20240125140002,189.90703
20240125141002,188.27166
20240125142002,187.52131
20240125143002,187.17528
20240125144002,187.0783
20240125145002,187.1538
20240125150002,185.86136
20240125151002,185.2745
20240125152002,184.34563
20240125153002,183.8403
20240125154002,183.55681
20240125155002,183.515
20240125160002,204.08834
20240125161002,203.43944
20240125162002,196.53299
20240125163002,195.98405
20240125164002,196.07322
20240125165002,197.22659
20240128090002,195.35967
20240128091002,244.68219
20240128092002,223.95503
20240128093002,228.59282
20240128094002,243.87463
20240128095002,215.80608
20240128100002,226.44221
20240128101002,242.10882
20240128102002,251.23861
20240128103002,289.92214
20240128104002,372.56688
20240128105002,336.14719
20240128110002,284.29046
20240128111002,262.36017
20240128112002,282.80472
20240128113002,290.57151
20240128114002,298.72065
20240128115002,256.82533
20240128120002,236.81371
20240128121002,235.4959
20240128122002,223.44161
20240128123002,231.89145
20240128124002,233.47897
20240128125002,225.32436
20240128130002,211.22608
20240128131002,207.4057
20240128132002,201.91308
20240128133002,195.54466
20240128134002,194.76147
20240128135002,191.12062
20240128140002,189.90703
20240128141002,188.27166
20240128142002,187.52131
20240128143002,187.17528
20240128144002,187.0783
20240128145002,187.1538
20240128150002,185.86136
20240128151002,185.2745
20240128152002,184.34563
20240128153002,183.8403
20240128154002,183.55681
20240128155002,183.515
20240128160002,204.08834
20240128161002,203.43944
20240128162002,196.53299
20240128163002,195.98405
20240128164002,196.07322
20240128165002,197.22659
20240213090002,795.93181
20240213091002,829.19481
20240213092002,575.58447
20240213093002,573.47165
20240213094002,556.19138
20240213095002,293.86975
20240213100002,226.6754
20240213101002,236.28211
20240213102002,278.68974
20240213103002,286.44077
20240213104002,304.10348
20240213105002,318.86834
20240213110002,284.29046
20240213111002,262.36017
20240213112002,282.80472
20240213113002,290.57151
20240213114002,298.72065
20240213115002,256.82533
20240213120002,236.81371
20240213121002,235.4959
20240213122002,223.44161
20240213123002,231.89145
20240213124002,233.47897
20240213125002,225.32436
20240213130002,211.22608
20240213131002,207.4057
20240213132002,201.91308
20240213133002,195.54466
20240213134002,194.76147
20240213135002,191.12062
20240213140002,189.90703
20240213141002,188.27166
20240213142002,187.52131
20240213143002,187.17528
20240213144002,187.0783
20240213145002,187.1538
20240213150002,185.86136
20240213151002,185.2745
20240213152002,184.34563
20240213153002,183.8403
20240213154002,183.55681
20240213155002,183.515
20240213160002,204.08834
20240213161002,203.43944
20240213162002,196.53299
20240213163002,195.98405
20240213164002,196.07322
20240213165002,197.22659
20240226090002,252.18994
20240226091002,401.91052
20240226092002,246.46513
20240226093002,249.53095
20240226094002,231.25199
20240226095002,219.90357
20240226100002,246.1786
20240226101002,241.12366
20240226102002,250.89547
20240226103002,295.32629
20240226104002,370.4029
20240226105002,331.18775
20240226110002,284.29046
20240226111002,262.36017
20240226112002,282.80472
20240226113002,290.57151
20240226114002,298.72065
20240226115002,256.82533
20240226120002,236.81371
20240226121002,235.4959
20240226122002,223.44161
20240226123002,231.89145
20240226124002,233.47897
20240226125002,225.32436
20240226130002,211.22608
20240226131002,207.4057
20240226132002,201.91308
20240226133002,195.54466
20240226134002,194.76147
20240226135002,191.12062
20240226140002,189.90703
20240226141002,188.27166
20240226142002,187.52131
20240226143002,187.17528
20240226144002,187.0783
20240226145002,187.1538
20240226150002,185.86136
20240226151002,185.2745
20240226152002,184.34563
20240226153002,183.8403
20240226154002,183.55681
20240226155002,183.515
20240226160002,204.08834
20240226161002,203.43944
20240226162002,196.53299
20240226163002,195.98405
20240226164002,196.07322
20240226165002,197.22659
20240319090002,187.80717
20240319091002,236.83249
20240319092002,216.10552
20240319093002,233.45201
20240319094002,248.91757
20240319095002,245.90356
20240319100002,229.9915
20240319101002,236.30642
20240319102002,250.93227
20240319103002,301.76424
20240319104002,383.76416
20240319105002,334.83772
20240319110002,284.29046
20240319111002,262.36017
20240319112002,282.80472
20240319113002,290.57151
20240319114002,298.72065
20240319115002,256.82533
20240319120002,236.81371
20240319121002,235.4959
20240319122002,223.44161
20240319123002,231.89145
20240319124002,233.47897
20240319125002,225.32436
20240319130002,211.22608
20240319131002,207.4057
20240319132002,201.91308
20240319133002,195.54466
20240319134002,194.76147
20240319135002,191.12062
20240319140002,189.90703
20240319141002,188.27166
20240319142002,187.52131
20240319143002,187.17528
20240319144002,187.0783
20240319145002,187.1538
20240319150002,185.86136
20240319151002,185.2745
20240319152002,184.34563
20240319153002,183.8403
20240319154002,183.55681
20240319155002,183.515
20240319160002,204.08834
20240319161002,203.43944
20240319162002,196.53299
20240319163002,195.98405
20240319164002,196.07322
20240319165002,197.22659
20240427090002,224.13585
20240427091002,344.72586
20240427092002,340.30656
20240427093002,262.72627
20240427094002,291.0786
20240427095002,239.65947
20240427100002,225.05743
20240427101002,236.51041
20240427102002,250.90661
20240427103002,320.6637
20240427104002,381.35706
20240427105002,329.93198
20240427110002,284.29046
20240427111002,262.36017
20240427112002,282.80472
20240427113002,290.57151
20240427114002,298.72065
20240427115002,256.82533
20240427120002,236.81371
20240427121002,235.4959
20240427122002,223.44161
20240427123002,231.89145
20240427124002,233.47897
20240427125002,225.32436
20240427130002,211.22608
20240427131002,207.4057
20240427132002,201.91308
20240427133002,195.54466
20240427134002,194.76147
20240427135002,191.12062
20240427140002,189.90703
20240427141002,188.27166
20240427142002,187.52131
20240427143002,187.17528
20240427144002,187.0783
20240427145002,187.1538
20240427150002,185.86136
20240427151002,185.2745
20240427152002,184.34563
20240427153002,183.8403
20240427154002,183.55681
20240427155002,183.515
20240427160002,204.08834
20240427161002,203.43944
20240427162002,196.53299
20240427163002,195.98405
20240427164002,196.07322
20240427165002,197.22659
20240508090002,254.64701
20240508091002,339.20618
20240508092002,346.28288
20240508093002,298.96474
20240508094002,297.90451
20240508095002,259.91603
20240508100002,236.46135
20240508101002,244.02793
20240508102002,252.68277
20240508103002,325.90242
20240508104002,370.42109
20240508105002,326.7214
20240508110002,284.29046
20240508111002,262.36017
20240508112002,282.80472
20240508113002,290.57151
20240508114002,298.72065
20240508115002,256.82533
20240508120002,236.81371
20240508121002,235.4959
20240508122002,223.44161
20240508123002,231.89145
20240508124002,233.47897
20240508125002,225.32436
20240508130002,211.22608
20240508131002,207.4057
20240508132002,201.91308
20240508133002,195.54466
20240508134002,194.76147
20240508135002,191.12062
20240508140002,189.90703
20240508141002,188.27166
20240508142002,187.52131
20240508143002,187.17528
20240508144002,187.0783
20240508145002,187.1538
20240508150002,185.86136
20240508151002,185.2745
20240508152002,184.34563
20240508153002,183.8403
20240508154002,183.55681
20240508155002,183.515
20240508160002,204.08834
20240508161002,203.43944
20240508162002,196.53299
20240508163002,195.98405
20240508164002,196.07322
20240508165002,197.22659
20240705090002,405.85665
20240705091002,259.60453
20240705092002,266.37538
20240705093002,305.70866
20240705094002,619.40788
20240705095002,501.3289
20240705100002,324.50144
20240705101002,277.21947
20240705102002,261.29365
20240705103002,277.68139
20240705104002,306.14214
20240705105002,296.65204
20240705110002,284.29046
20240705111002,262.36017
20240705112002,282.80472
20240705113002,290.57151
20240705114002,298.72065
20240705115002,256.82533
20240705120002,236.81371
20240705121002,235.4959
20240705122002,223.44161
20240705123002,231.89145
20240705124002,233.47897
20240705125002,225.32436
20240705130002,211.22608
20240705131002,207.4057
20240705132002,201.91308
20240705133002,195.54466
20240705134002,194.76147
20240705135002,191.12062
20240705140002,189.90703
20240705141002,188.27166
20240705142002,187.52131
20240705143002,187.17528
20240705144002,187.0783
20240705145002,187.1538
20240705150002,185.86136
20240705151002,185.2745
20240705152002,184.34563
20240705153002,183.8403
20240705154002,183.55681
20240705155002,183.515
20240705160002,204.08834
20240705161002,203.43944
20240705162002,196.53299
20240705163002,195.98405
20240705164002,196.07322
20240705165002,197.22659
20240707090002,493.4033
20240707091002,264.1145
20240707092002,261.54692
20240707093002,321.40067
20240707094002,598.16267
20240707095002,448.10329
20240707100002,336.48526
20240707101002,272.29375
20240707102002,273.32081
20240707103002,277.15157
20240707104002,303.73103
20240707105002,303.29637
20240707110002,284.29046
20240707111002,262.36017
20240707112002,282.80472
20240707113002,290.57151
20240707114002,298.72065
20240707115002,256.82533
20240707120002,236.81371
20240707121002,235.4959
20240707122002,223.44161
20240707123002,231.89145
20240707124002,233.47897
20240707125002,225.32436
20240707130002,211.22608
20240707131002,207.4057
20240707132002,201.91308
20240707133002,195.54466
20240707134002,194.76147
20240707135002,191.12062
20240707140002,189.90703
20240707141002,188.27166
20240707142002,187.52131
20240707143002,187.17528
20240707144002,187.0783
20240707145002,187.1538
20240707150002,185.86136
20240707151002,185.2745
20240707152002,184.34563
20240707153002,183.8403
20240707154002,183.55681
20240707155002,183.515
20240707160002,204.08834
20240707161002,203.43944
20240707162002,196.53299
20240707163002,195.98405
20240707164002,196.07322
20240707165002,197.22659
20240317090003,437.05748
20240317091003,304.2107
20240317092003,468.58379
20240317093003,390.27163
20240317094003,485.55465
20240317095003,251.91393
20240317100003,348.12134
20240317101003,278.86455
20240317102003,296.48989
20240317103003,360.53706
20240317104003,326.77821
20240317105003,318.60657
20240317110003,284.29046
20240317111003,262.36017
20240317112003,282.80472
20240317113003,290.57151
20240317114003,298.72065
20240317115003,256.82533
20240317120003,236.81371
20240317121003,235.4959
20240317122003,223.44161
20240317123003,231.89145
20240317124003,233.47897
20240317125003,225.32436
20240317130003,211.22608
20240317131003,207.4057
20240317132003,201.91308
20240317133003,195.54466
20240317134003,194.76147
20240317135003,191.12062
20240317140003,189.90703
20240317141003,188.27166
20240317142003,187.52131
20240317143003,187.17528
20240317144003,187.0783
20240317145003,187.1538
20240317150003,185.86136
20240317151003,185.2745
20240317152003,184.34563
20240317153003,183.8403
20240317154003,183.55681
20240317155003,183.515
20240317160003,204.08834
20240317161003,203.43944
20240317162003,196.53299
20240317163003,195.98405
20240317164003,196.07322
20240317165003,197.22659
20240414090003,619.73553
20240414091003,493.06461
20240414092003,476.90293
20240414093003,660.34015
20240414094003,538.45147
20240414095003,286.33149
20240414100003,317.77169
20240414101003,244.95944
20240414102003,279.72347
20240414103003,315.53965
20240414104003,331.81315
20240414105003,326.64873
20240414110003,284.29046
20240414111003,262.36017
20240414112003,282.80472
20240414113003,290.57151
20240414114003,298.72065
20240414115003,256.82533
20240414120003,236.81371
20240414121003,235.4959
20240414122003,223.44161
20240414123003,231.89145
20240414124003,233.47897
20240414125003,225.32436
20240414130003,211.22608
20240414131003,207.4057
20240414132003,201.91308
20240414133003,195.54466
20240414134003,194.76147
20240414135003,191.12062
20240414140003,189.90703
20240414141003,188.27166
20240414142003,187.52131
20240414143003,187.17528
20240414144003,187.0783
20240414145003,187.1538
20240414150003,185.86136
20240414151003,185.2745
20240414152003,184.34563
20240414153003,183.8403
20240414154003,183.55681
20240414155003,183.515
20240414160003,204.08834
20240414161003,203.43944
20240414162003,196.53299
20240414163003,195.98405
20240414164003,196.07322
20240414165003,197.22659
20240524090003,234.23611
20240524091003,383.05856
20240524092003,338.77046
20240524093003,300.67338
20240524094003,260.64822
20240524095003,239.74861
20240524100003,225.29471
20240524101003,236.14815
20240524102003,250.24523
20240524103003,319.48104
20240524104003,380.16873
20240524105003,329.9812
20240524110003,284.29046
20240524111003,262.36017
20240524112003,282.80472
20240524113003,290.57151
20240524114003,298.72065
20240524115003,256.82533
20240524120003,236.81371
20240524121003,235.4959
20240524122003,223.44161
20240524123003,231.89145
20240524124003,233.47897
20240524125003,225.32436
20240524130003,211.22608
20240524131003,207.4057
20240524132003,201.91308
20240524133003,195.54466
20240524134003,194.76147
20240524135003,191.12062
20240524140003,189.90703
20240524141003,188.27166
20240524142003,187.52131
20240524143003,187.17528
20240524144003,187.0783
20240524145003,187.1538
20240524150003,185.86136
20240524151003,185.2745
20240524152003,184.34563
20240524153003,183.8403
20240524154003,183.55681
20240524155003,183.515
20240524160003,204.08834
20240524161003,203.43944
20240524162003,196.53299
20240524163003,195.98405
20240524164003,196.07322
20240524165003,197.22659
20240526090003,208.49836
20240526091003,343.43809
20240526092003,301.35145
20240526093003,289.16465
20240526094003,250.43191
20240526095003,236.52128
20240526100003,227.35405
20240526101003,236.18126
20240526102003,250.54002
20240526103003,322.05106
20240526104003,372.22839
20240526105003,326.78772
20240526110003,284.29046
20240526111003,262.36017
20240526112003,282.80472
20240526113003,290.57151
20240526114003,298.72065
20240526115003,256.82533
20240526120003,236.81371
20240526121003,235.4959
20240526122003,223.44161
20240526123003,231.89145
20240526124003,233.47897
20240526125003,225.32436
20240526130003,211.22608
20240526131003,207.4057
