序號,答案
20240224141001,187.49816
20240224142001,187.68398
20240224143001,188.31768
20240224144001,188.57291
20240224145001,186.63261
20240224150001,185.94564
20240224151001,185.5963
20240224152001,184.73052
20240224153001,184.04668
20240224154001,183.76974
20240224155001,183.59641
20240224160001,248.69873
20240224161001,317.8956
20240224162001,397.07752
20240224163001,521.08089
20240224164001,634.01572
20240224165001,652.39576
20240226090001,196.00952
20240226091001,201.84487
20240226092001,208.71104
20240226093001,212.57196
20240226094001,213.60168
20240226095001,201.37789
20240226100001,225.65698
20240226101001,229.35743
20240226102001,231.11728
20240226103001,224.9115
20240226104001,231.7477
20240226105001,224.30449
20240226110001,206.26887
20240226111001,201.16492
20240226112001,204.02599
20240226113001,205.10205
20240226114001,205.96982
20240226115001,204.58739
20240226120001,204.103
20240226121001,201.19188
20240226122001,199.30932
20240226123001,198.34502
20240226124001,198.40055
20240226125001,197.03378
20240226130001,199.87228
20240226131001,195.43932
20240226132001,194.55036
20240226133001,193.77139
20240226134001,191.94725
20240226135001,191.22612
20240226140001,188.64326
20240226141001,187.49816
20240226142001,187.68398
20240226143001,188.31768
20240226144001,188.57291
20240226145001,186.63261
20240226150001,185.94564
20240226151001,185.5963
20240226152001,184.73052
20240226153001,184.04668
20240226154001,183.76974
20240226155001,183.59641
20240226160001,248.69873
20240226161001,317.8956
20240226162001,397.07752
20240226163001,521.08089
20240226164001,634.01572
20240226165001,652.39576
20240327090001,211.01472
20240327091001,211.04074
20240327092001,211.58677
20240327093001,208.23815
20240327094001,212.54468
20240327095001,203.12055
20240327100001,228.76329
20240327101001,243.64619
20240327102001,236.12644
20240327103001,225.27841
20240327104001,232.31317
20240327105001,223.89899
20240327110001,206.26887
20240327111001,201.16492
20240327112001,204.02599
20240327113001,205.10205
20240327114001,205.96982
20240327115001,204.58739
20240327120001,204.103
20240327121001,201.19188
20240327122001,199.30932
20240327123001,198.34502
20240327124001,198.40055
20240327125001,197.03378
20240327130001,199.87228
20240327131001,195.43932
20240327132001,194.55036
20240327133001,193.77139
20240327134001,191.94725
20240327135001,191.22612
20240327140001,188.64326
20240327141001,187.49816
20240327142001,187.68398
20240327143001,188.31768
20240327144001,188.57291
20240327145001,186.63261
20240327150001,185.94564
20240327151001,185.5963
20240327152001,184.73052
20240327153001,184.04668
20240327154001,183.76974
20240327155001,183.59641
20240327160001,248.69873
20240327161001,317.8956
20240327162001,397.07752
20240327163001,521.08089
20240327164001,634.01572
20240327165001,652.39576
20240329090001,191.75475
20240329091001,210.32801
20240329092001,209.17482
20240329093001,208.75731
20240329094001,206.00219
20240329095001,201.75202
20240329100001,222.71039
20240329101001,253.78346
20240329102001,239.04022
20240329103001,224.51222
20240329104001,231.47025
20240329105001,223.79069
20240329110001,206.26887
20240329111001,201.16492
20240329112001,204.02599
20240329113001,205.10205
20240329114001,205.96982
20240329115001,204.58739
20240329120001,204.103
20240329121001,201.19188
20240329122001,199.30932
20240329123001,198.34502
20240329124001,198.40055
20240329125001,197.03378
20240329130001,199.87228
20240329131001,195.43932
20240329132001,194.55036
20240329133001,193.77139
20240329134001,191.94725
20240329135001,191.22612
20240329140001,188.64326
20240329141001,187.49816
20240329142001,187.68398
20240329143001,188.31768
20240329144001,188.57291
20240329145001,186.63261
20240329150001,185.94564
20240329151001,185.5963
20240329152001,184.73052
20240329153001,184.04668
20240329154001,183.76974
20240329155001,183.59641
20240329160001,248.69873
20240329161001,317.8956
20240329162001,397.07752
20240329163001,521.08089
20240329164001,634.01572
20240329165001,652.39576
20240428090001,247.04512
20240428091001,225.74203
20240428092001,211.89944
20240428093001,211.50047
20240428094001,210.70718
20240428095001,208.39189
20240428100001,234.40354
20240428101001,243.96764
20240428102001,241.07041
20240428103001,230.82171
20240428104001,233.65399
20240428105001,223.43884
20240428110001,206.26887
20240428111001,201.16492
20240428112001,204.02599
20240428113001,205.10205
20240428114001,205.96982
20240428115001,204.58739
20240428120001,204.103
20240428121001,201.19188
20240428122001,199.30932
20240428123001,198.34502
20240428124001,198.40055
20240428125001,197.03378
20240428130001,199.87228
20240428131001,195.43932
20240428132001,194.55036
20240428133001,193.77139
20240428134001,191.94725
20240428135001,191.22612
20240428140001,188.64326
20240428141001,187.49816
20240428142001,187.68398
20240428143001,188.31768
20240428144001,188.57291
20240428145001,186.63261
20240428150001,185.94564
20240428151001,185.5963
20240428152001,184.73052
20240428153001,184.04668
20240428154001,183.76974
20240428155001,183.59641
20240428160001,248.69873
20240428161001,317.8956
20240428162001,397.07752
20240428163001,521.08089
20240428164001,634.01572
20240428165001,652.39576
20240430090001,642.3032
20240430091001,210.27625
20240430092001,206.67121
20240430093001,230.78211
20240430094001,214.50806
20240430095001,224.17254
20240430100001,240.99667
20240430101001,278.41837
20240430102001,241.38545
20240430103001,233.24238
20240430104001,234.41713
20240430105001,223.36306
20240430110001,206.26887
20240430111001,201.16492
20240430112001,204.02599
20240430113001,205.10205
20240430114001,205.96982
20240430115001,204.58739
20240430120001,204.103
20240430121001,201.19188
20240430122001,199.30932
20240430123001,198.34502
20240430124001,198.40055
20240430125001,197.03378
20240430130001,199.87228
20240430131001,195.43932
20240430132001,194.55036
20240430133001,193.77139
20240430134001,191.94725
20240430135001,191.22612
20240430140001,188.64326
20240430141001,187.49816
20240430142001,187.68398
20240430143001,188.31768
20240430144001,188.57291
20240430145001,186.63261
20240430150001,185.94564
20240430151001,185.5963
20240430152001,184.73052
20240430153001,184.04668
20240430154001,183.76974
20240430155001,183.59641
20240430160001,248.69873
20240430161001,317.8956
20240430162001,397.07752
20240430163001,521.08089
20240430164001,634.01572
20240430165001,652.39576
20240515090001,718.24595
20240515091001,210.67276
20240515092001,203.03417
20240515093001,208.00222
20240515094001,208.91274
20240515095001,224.72413
20240515100001,244.16549
20240515101001,276.36158
20240515102001,243.19355
20240515103001,233.79926
20240515104001,235.02589
20240515105001,223.23767
20240515110001,206.26887
20240515111001,201.16492
20240515112001,204.02599
20240515113001,205.10205
20240515114001,205.96982
20240515115001,204.58739
20240515120001,204.103
20240515121001,201.19188
20240515122001,199.30932
20240515123001,198.34502
20240515124001,198.40055
20240515125001,197.03378
20240515130001,199.87228
20240515131001,195.43932
20240515132001,194.55036
20240515133001,193.77139
20240515134001,191.94725
20240515135001,191.22612
20240515140001,188.64326
20240515141001,187.49816
20240515142001,187.68398
20240515143001,188.31768
20240515144001,188.57291
20240515145001,186.63261
20240515150001,185.94564
20240515151001,185.5963
20240515152001,184.73052
20240515153001,184.04668
20240515154001,183.76974
20240515155001,183.59641
20240515160001,248.69873
20240515161001,317.8956
20240515162001,397.07752
20240515163001,521.08089
20240515164001,634.01572
20240515165001,652.39576
20240520090001,402.52788
20240520091001,214.4386
20240520092001,210.82605
20240520093001,220.64196
20240520094001,211.64596
20240520095001,209.23726
20240520100001,222.81286
20240520101001,250.33788
20240520102001,233.19965
20240520103001,227.92646
20240520104001,235.1597
20240520105001,223.78859
20240520110001,206.26887
20240520111001,201.16492
20240520112001,204.02599
20240520113001,205.10205
20240520114001,205.96982
20240520115001,204.58739
20240520120001,204.103
20240520121001,201.19188
20240520122001,199.30932
20240520123001,198.34502
20240520124001,198.40055
20240520125001,197.03378
20240520130001,199.87228
20240520131001,195.43932
20240520132001,194.55036
20240520133001,193.77139
20240520134001,191.94725
20240520135001,191.22612
20240520140001,188.64326
20240520141001,187.49816
20240520142001,187.68398
20240520143001,188.31768
20240520144001,188.57291
20240520145001,186.63261
20240520150001,185.94564
20240520151001,185.5963
20240520152001,184.73052
20240520153001,184.04668
20240520154001,183.76974
20240520155001,183.59641
20240520160001,248.69873
20240520161001,317.8956
20240520162001,397.07752
20240520163001,521.08089
20240520164001,634.01572
20240520165001,652.39576
20240613090001,200.77726
20240613091001,210.98318
20240613092001,212.80314
20240613093001,204.20191
20240613094001,210.12665
20240613095001,208.13028
20240613100001,229.40305
20240613101001,254.58983
20240613102001,244.22821
20240613103001,230.43915
20240613104001,233.00782
20240613105001,223.6276
20240613110001,206.26887
20240613111001,201.16492
20240613112001,204.02599
20240613113001,205.10205
20240613114001,205.96982
20240613115001,204.58739
20240613120001,204.103
20240613121001,201.19188
20240613122001,199.30932
20240613123001,198.34502
20240613124001,198.40055
20240613125001,197.03378
20240613130001,199.87228
20240613131001,195.43932
20240613132001,194.55036
20240613133001,193.77139
20240613134001,191.94725
20240613135001,191.22612
20240613140001,188.64326
20240613141001,187.49816
20240613142001,187.68398
20240613143001,188.31768
20240613144001,188.57291
20240613145001,186.63261
20240613150001,185.94564
20240613151001,185.5963
20240613152001,184.73052
20240613153001,184.04668
20240613154001,183.76974
20240613155001,183.59641
20240613160001,248.69873
20240613161001,317.8956
20240613162001,397.07752
20240613163001,521.08089
20240613164001,634.01572
20240613165001,652.39576
20240615090001,593.99381
20240615091001,219.36419
20240615092001,219.34816
20240615093001,229.16507
20240615094001,224.40967
20240615095001,243.50894
20240615100001,244.73608
20240615101001,288.75204
20240615102001,243.75554
20240615103001,234.82953
20240615104001,234.52798
20240615105001,223.30824
20240615110001,206.26887
20240615111001,201.16492
20240615112001,204.02599
20240615113001,205.10205
20240615114001,205.96982
20240615115001,204.58739
20240615120001,204.103
20240615121001,201.19188
20240615122001,199.30932
20240615123001,198.34502
20240615124001,198.40055
20240615125001,197.03378
20240615130001,199.87228
20240615131001,195.43932
20240615132001,194.55036
20240615133001,193.77139
20240615134001,191.94725
20240615135001,191.22612
20240615140001,188.64326
20240615141001,187.49816
20240615142001,187.68398
20240615143001,188.31768
20240615144001,188.57291
20240615145001,186.63261
20240615150001,185.94564
20240615151001,185.5963
20240615152001,184.73052
20240615153001,184.04668
20240615154001,183.76974
20240615155001,183.59641
20240615160001,248.69873
20240615161001,317.8956
20240615162001,397.07752
20240615163001,521.08089
20240615164001,634.01572
20240615165001,652.39576
20240703090001,559.69666
20240703091001,238.24963
20240703092001,207.90336
20240703093001,324.08672
20240703094001,230.11435
20240703095001,233.62432
20240703100001,241.30693
20240703101001,281.74481
20240703102001,241.48161
20240703103001,233.39125
20240703104001,232.86545
20240703105001,223.28374
20240703110001,206.26887
20240703111001,201.16492
20240703112001,204.02599
20240703113001,205.10205
20240703114001,205.96982
20240703115001,204.58739
20240703120001,204.103
20240703121001,201.19188
20240703122001,199.30932
20240703123001,198.34502
20240703124001,198.40055
20240703125001,197.03378
20240703130001,199.87228
20240703131001,195.43932
20240703132001,194.55036
20240703133001,193.77139
20240703134001,191.94725
20240703135001,191.22612
20240703140001,188.64326
20240703141001,187.49816
20240703142001,187.68398
20240703143001,188.31768
20240703144001,188.57291
20240703145001,186.63261
20240703150001,185.94564
20240703151001,185.5963
20240703152001,184.73052
20240703153001,184.04668
20240703154001,183.76974
20240703155001,183.59641
20240703160001,248.69873
20240703161001,317.8956
20240703162001,397.07752
20240703163001,521.08089
20240703164001,634.01572
20240703165001,652.39576
20240707090001,576.84275
20240707091001,220.16156
20240707092001,209.22118
20240707093001,277.78813
20240707094001,232.46653
20240707095001,250.8655
20240707100001,243.00269
20240707101001,289.0405
20240707102001,242.47485
20240707103001,233.86049
20240707104001,233.53402
20240707105001,223.26354
20240707110001,206.26887
20240707111001,201.16492
20240707112001,204.02599
20240707113001,205.10205
20240707114001,205.96982
20240707115001,204.58739
20240707120001,204.103
20240707121001,201.19188
20240707122001,199.30932
20240707123001,198.34502
20240707124001,198.40055
20240707125001,197.03378
20240707130001,199.87228
20240707131001,195.43932
20240707132001,194.55036
20240707133001,193.77139
20240707134001,191.94725
20240707135001,191.22612
20240707140001,188.64326
20240707141001,187.49816
20240707142001,187.68398
20240707143001,188.31768
20240707144001,188.57291
20240707145001,186.63261
20240707150001,185.94564
20240707151001,185.5963
20240707152001,184.73052
20240707153001,184.04668
20240707154001,183.76974
20240707155001,183.59641
20240707160001,248.69873
20240707161001,317.8956
20240707162001,397.07752
20240707163001,521.08089
20240707164001,634.01572
20240707165001,652.39576
20240125090002,188.64923
20240125091002,201.22267
20240125092002,201.99708
20240125093002,202.64108
20240125094002,211.46498
20240125095002,198.7207
20240125100002,215.32756
20240125101002,225.47759
20240125102002,228.74314
20240125103002,222.824
20240125104002,230.57395
20240125105002,223.90567
20240125110002,206.26887
20240125111002,201.16492
20240125112002,204.02599
20240125113002,205.10205
20240125114002,205.96982
20240125115002,204.58739
20240125120002,204.103
20240125121002,201.19188
20240125122002,199.30932
20240125123002,198.34502
20240125124002,198.40055
20240125125002,197.03378
20240125130002,199.87228
20240125131002,195.43932
20240125132002,194.55036
20240125133002,193.77139
20240125134002,191.94725
20240125135002,191.22612
20240125140002,188.64326
20240125141002,187.49816
20240125142002,187.68398
20240125143002,188.31768
20240125144002,188.57291
20240125145002,186.63261
20240125150002,185.94564
20240125151002,185.5963
20240125152002,184.73052
20240125153002,184.04668
20240125154002,183.76974
20240125155002,183.59641
20240125160002,248.69873
20240125161002,317.8956
20240125162002,397.07752
20240125163002,521.08089
20240125164002,634.01572
20240125165002,652.39576
20240128090002,187.07021
20240128091002,193.00781
20240128092002,202.51096
20240128093002,204.42773
20240128094002,209.99711
20240128095002,199.09277
20240128100002,223.93777
20240128101002,225.02711
20240128102002,230.59674
20240128103002,223.98373
20240128104002,230.57395
20240128105002,224.15918
20240128110002,206.26887
20240128111002,201.16492
20240128112002,204.02599
20240128113002,205.10205
20240128114002,205.96982
20240128115002,204.58739
20240128120002,204.103
20240128121002,201.19188
20240128122002,199.30932
20240128123002,198.34502
20240128124002,198.40055
20240128125002,197.03378
20240128130002,199.87228
20240128131002,195.43932
20240128132002,194.55036
20240128133002,193.77139
20240128134002,191.94725
20240128135002,191.22612
20240128140002,188.64326
20240128141002,187.49816
20240128142002,187.68398
20240128143002,188.31768
20240128144002,188.57291
20240128145002,186.63261
20240128150002,185.94564
20240128151002,185.5963
20240128152002,184.73052
20240128153002,184.04668
20240128154002,183.76974
20240128155002,183.59641
20240128160002,248.69873
20240128161002,317.8956
20240128162002,397.07752
20240128163002,521.08089
20240128164002,634.01572
20240128165002,652.39576
20240213090002,692.705
20240213091002,229.81386
20240213092002,221.82648
20240213093002,383.74815
20240213094002,325.52832
20240213095002,242.68493
20240213100002,232.15691
20240213101002,233.84015
20240213102002,222.46405
20240213103002,213.21004
20240213104002,228.82531
20240213105002,223.8254
20240213110002,206.26887
20240213111002,201.16492
20240213112002,204.02599
20240213113002,205.10205
20240213114002,205.96982
20240213115002,204.58739
20240213120002,204.103
20240213121002,201.19188
20240213122002,199.30932
20240213123002,198.34502
20240213124002,198.40055
20240213125002,197.03378
20240213130002,199.87228
20240213131002,195.43932
20240213132002,194.55036
20240213133002,193.77139
20240213134002,191.94725
20240213135002,191.22612
20240213140002,188.64326
20240213141002,187.49816
20240213142002,187.68398
20240213143002,188.31768
20240213144002,188.57291
20240213145002,186.63261
20240213150002,185.94564
20240213151002,185.5963
20240213152002,184.73052
20240213153002,184.04668
20240213154002,183.76974
20240213155002,183.59641
20240213160002,248.69873
20240213161002,317.8956
20240213162002,397.07752
20240213163002,521.08089
20240213164002,634.01572
20240213165002,652.39576
20240226090002,192.9898
20240226091002,203.03405
20240226092002,207.18902
20240226093002,208.50436
20240226094002,214.36374
20240226095002,201.35228
20240226100002,224.34481
20240226101002,229.18735
20240226102002,230.40497
20240226103002,223.45845
20240226104002,231.01336
20240226105002,224.15918
20240226110002,206.26887
20240226111002,201.16492
20240226112002,204.02599
20240226113002,205.10205
20240226114002,205.96982
20240226115002,204.58739
20240226120002,204.103
20240226121002,201.19188
20240226122002,199.30932
20240226123002,198.34502
20240226124002,198.40055
20240226125002,197.03378
20240226130002,199.87228
20240226131002,195.43932
20240226132002,194.55036
20240226133002,193.77139
20240226134002,191.94725
20240226135002,191.22612
20240226140002,188.64326
20240226141002,187.49816
20240226142002,187.68398
20240226143002,188.31768
20240226144002,188.57291
20240226145002,186.63261
20240226150002,185.94564
20240226151002,185.5963
20240226152002,184.73052
20240226153002,184.04668
20240226154002,183.76974
20240226155002,183.59641
20240226160002,248.69873
20240226161002,317.8956
20240226162002,397.07752
20240226163002,521.08089
20240226164002,634.01572
20240226165002,652.39576
20240319090002,187.32035
20240319091002,192.18592
20240319092002,203.82581
20240319093002,204.65992
20240319094002,200.67912
20240319095002,199.62147
20240319100002,223.02171
20240319101002,240.89964
20240319102002,242.82155
20240319103002,224.96498
20240319104002,230.23217
20240319105002,223.96673
20240319110002,206.26887
20240319111002,201.16492
20240319112002,204.02599
20240319113002,205.10205
20240319114002,205.96982
20240319115002,204.58739
20240319120002,204.103
20240319121002,201.19188
20240319122002,199.30932
20240319123002,198.34502
20240319124002,198.40055
20240319125002,197.03378
20240319130002,199.87228
20240319131002,195.43932
20240319132002,194.55036
20240319133002,193.77139
20240319134002,191.94725
20240319135002,191.22612
20240319140002,188.64326
20240319141002,187.49816
20240319142002,187.68398
20240319143002,188.31768
20240319144002,188.57291
20240319145002,186.63261
20240319150002,185.94564
20240319151002,185.5963
20240319152002,184.73052
20240319153002,184.04668
20240319154002,183.76974
20240319155002,183.59641
20240319160002,248.69873
20240319161002,317.8956
20240319162002,397.07752
20240319163002,521.08089
20240319164002,634.01572
20240319165002,652.39576
20240427090002,209.51873
20240427091002,215.414
20240427092002,211.75082
20240427093002,208.52958
20240427094002,208.90883
20240427095002,205.01003
20240427100002,233.92978
20240427101002,250.73205
20240427102002,240.82916
20240427103002,229.33495
20240427104002,233.00478
20240427105002,223.77877
20240427110002,206.26887
20240427111002,201.16492
20240427112002,204.02599
20240427113002,205.10205
20240427114002,205.96982
20240427115002,204.58739
20240427120002,204.103
20240427121002,201.19188
20240427122002,199.30932
20240427123002,198.34502
20240427124002,198.40055
20240427125002,197.03378
20240427130002,199.87228
20240427131002,195.43932
20240427132002,194.55036
20240427133002,193.77139
20240427134002,191.94725
20240427135002,191.22612
20240427140002,188.64326
20240427141002,187.49816
20240427142002,187.68398
20240427143002,188.31768
20240427144002,188.57291
20240427145002,186.63261
20240427150002,185.94564
20240427151002,185.5963
20240427152002,184.73052
20240427153002,184.04668
20240427154002,183.76974
20240427155002,183.59641
20240427160002,248.69873
20240427161002,317.8956
20240427162002,397.07752
20240427163002,521.08089
20240427164002,634.01572
20240427165002,652.39576
20240508090002,226.68057
20240508091002,217.79463
20240508092002,209.14372
20240508093002,210.19447
20240508094002,213.14427
20240508095002,209.14081
20240508100002,236.59254
20240508101002,251.29877
20240508102002,240.74489
20240508103002,230.01227
20240508104002,234.29831
20240508105002,223.77877
20240508110002,206.26887
20240508111002,201.16492
20240508112002,204.02599
20240508113002,205.10205
20240508114002,205.96982
20240508115002,204.58739
20240508120002,204.103
20240508121002,201.19188
20240508122002,199.30932
20240508123002,198.34502
20240508124002,198.40055
20240508125002,197.03378
20240508130002,199.87228
20240508131002,195.43932
20240508132002,194.55036
20240508133002,193.77139
20240508134002,191.94725
20240508135002,191.22612
20240508140002,188.64326
20240508141002,187.49816
20240508142002,187.68398
20240508143002,188.31768
20240508144002,188.57291
20240508145002,186.63261
20240508150002,185.94564
20240508151002,185.5963
20240508152002,184.73052
20240508153002,184.04668
20240508154002,183.76974
20240508155002,183.59641
20240508160002,248.69873
20240508161002,317.8956
20240508162002,397.07752
20240508163002,521.08089
20240508164002,634.01572
20240508165002,652.39576
20240705090002,514.84843
20240705091002,231.19455
20240705092002,210.06269
20240705093002,303.30969
20240705094002,235.40995
20240705095002,233.62592
20240705100002,230.29705
20240705101002,276.13755
20240705102002,240.27151
20240705103002,233.44616
20240705104002,231.75034
20240705105002,223.33184
20240705110002,206.26887
20240705111002,201.16492
20240705112002,204.02599
20240705113002,205.10205
20240705114002,205.96982
20240705115002,204.58739
20240705120002,204.103
20240705121002,201.19188
20240705122002,199.30932
20240705123002,198.34502
20240705124002,198.40055
20240705125002,197.03378
20240705130002,199.87228
20240705131002,195.43932
20240705132002,194.55036
20240705133002,193.77139
20240705134002,191.94725
20240705135002,191.22612
20240705140002,188.64326
20240705141002,187.49816
20240705142002,187.68398
20240705143002,188.31768
20240705144002,188.57291
20240705145002,186.63261
20240705150002,185.94564
20240705151002,185.5963
20240705152002,184.73052
20240705153002,184.04668
20240705154002,183.76974
20240705155002,183.59641
20240705160002,248.69873
20240705161002,317.8956
20240705162002,397.07752
20240705163002,521.08089
20240705164002,634.01572
20240705165002,652.39576
20240707090002,516.06586
20240707091002,227.69602
20240707092002,220.27157
20240707093002,278.65443
20240707094002,233.51808
20240707095002,232.34338
20240707100002,231.36782
20240707101002,278.35425
20240707102002,240.43858
20240707103002,233.16796
20240707104002,232.46991
20240707105002,223.33184
20240707110002,206.26887
20240707111002,201.16492
20240707112002,204.02599
20240707113002,205.10205
20240707114002,205.96982
20240707115002,204.58739
20240707120002,204.103
20240707121002,201.19188
20240707122002,199.30932
20240707123002,198.34502
20240707124002,198.40055
20240707125002,197.03378
20240707130002,199.87228
20240707131002,195.43932
20240707132002,194.55036
20240707133002,193.77139
20240707134002,191.94725
20240707135002,191.22612
20240707140002,188.64326
20240707141002,187.49816
20240707142002,187.68398
20240707143002,188.31768
20240707144002,188.57291
20240707145002,186.63261
20240707150002,185.94564
20240707151002,185.5963
20240707152002,184.73052
20240707153002,184.04668
20240707154002,183.76974
20240707155002,183.59641
20240707160002,248.69873
20240707161002,317.8956
20240707162002,397.07752
20240707163002,521.08089
20240707164002,634.01572
20240707165002,652.39576
20240317090003,656.40651
20240317091003,222.87142
20240317092003,221.15905
20240317093003,249.31005
20240317094003,211.34083
20240317095003,209.84293
20240317100003,213.78307
20240317101003,234.56966
20240317102003,230.51708
20240317103003,222.7817
20240317104003,233.1755
20240317105003,224.41706
20240317110003,206.26887
20240317111003,201.16492
20240317112003,204.02599
20240317113003,205.10205
20240317114003,205.96982
20240317115003,204.58739
20240317120003,204.103
20240317121003,201.19188
20240317122003,199.30932
20240317123003,198.34502
20240317124003,198.40055
20240317125003,197.03378
20240317130003,199.87228
20240317131003,195.43932
20240317132003,194.55036
20240317133003,193.77139
20240317134003,191.94725
20240317135003,191.22612
20240317140003,188.64326
20240317141003,187.49816
20240317142003,187.68398
20240317143003,188.31768
20240317144003,188.57291
20240317145003,186.63261
20240317150003,185.94564
20240317151003,185.5963
20240317152003,184.73052
20240317153003,184.04668
20240317154003,183.76974
20240317155003,183.59641
20240317160003,248.69873
20240317161003,317.8956
20240317162003,397.07752
20240317163003,521.08089
20240317164003,634.01572
20240317165003,652.39576
20240414090003,746.14252
20240414091003,211.17152
20240414092003,207.17277
20240414093003,212.09937
20240414094003,207.12267
20240414095003,213.36949
20240414100003,236.39407
20240414101003,251.1105
20240414102003,243.35702
20240414103003,232.87216
20240414104003,233.91128
20240414105003,223.38984
20240414110003,206.26887
20240414111003,201.16492
20240414112003,204.02599
20240414113003,205.10205
20240414114003,205.96982
20240414115003,204.58739
20240414120003,204.103
20240414121003,201.19188
20240414122003,199.30932
20240414123003,198.34502
20240414124003,198.40055
20240414125003,197.03378
20240414130003,199.87228
20240414131003,195.43932
20240414132003,194.55036
20240414133003,193.77139
20240414134003,191.94725
20240414135003,191.22612
20240414140003,188.64326
20240414141003,187.49816
20240414142003,187.68398
20240414143003,188.31768
20240414144003,188.57291
20240414145003,186.63261
20240414150003,185.94564
20240414151003,185.5963
20240414152003,184.73052
20240414153003,184.04668
20240414154003,183.76974
20240414155003,183.59641
20240414160003,248.69873
20240414161003,317.8956
20240414162003,397.07752
20240414163003,521.08089
20240414164003,634.01572
20240414165003,652.39576
20240524090003,208.80441
20240524091003,212.00039
20240524092003,209.41038
20240524093003,209.01644
20240524094003,213.2909
20240524095003,207.18684
20240524100003,235.41717
20240524101003,251.93627
20240524102003,241.31099
20240524103003,231.49192
20240524104003,233.6102
20240524105003,223.44842
20240524110003,206.26887
20240524111003,201.16492
20240524112003,204.02599
20240524113003,205.10205
20240524114003,205.96982
20240524115003,204.58739
20240524120003,204.103
20240524121003,201.19188
20240524122003,199.30932
20240524123003,198.34502
20240524124003,198.40055
20240524125003,197.03378
20240524130003,199.87228
20240524131003,195.43932
20240524132003,194.55036
20240524133003,193.77139
20240524134003,191.94725
20240524135003,191.22612
20240524140003,188.64326
20240524141003,187.49816
20240524142003,187.68398
20240524143003,188.31768
20240524144003,188.57291
20240524145003,186.63261
20240524150003,185.94564
20240524151003,185.5963
20240524152003,184.73052
20240524153003,184.04668
20240524154003,183.76974
20240524155003,183.59641
20240524160003,248.69873
20240524161003,317.8956
20240524162003,397.07752
20240524163003,521.08089
20240524164003,634.01572
20240524165003,652.39576
20240526090003,208.9796
20240526091003,209.47186
20240526092003,212.63897
20240526093003,208.31941
20240526094003,217.16415
20240526095003,208.79912
20240526100003,234.67982
20240526101003,251.66536
20240526102003,240.8081
20240526103003,231.27085
20240526104003,233.83211
20240526105003,223.43884
20240526110003,206.26887
20240526111003,201.16492
20240526112003,204.02599
20240526113003,205.10205
20240526114003,205.96982
20240526115003,204.58739
20240526120003,204.103
20240526121003,201.19188
20240526122003,199.30932
20240526123003,198.34502
20240526124003,198.40055
20240526125003,197.03378
20240526130003,199.87228
20240526131003,195.43932
