序號,答案
20240226113001,409.80471
20240226114001,588.33494
20240226115001,558.48796
20240226120001,515.11279
20240226121001,525.88335
20240226122001,342.2651
20240226123001,307.16564
20240226124001,289.89954
20240226125001,235.65015
20240226130001,219.98524
20240226131001,214.25615
20240226132001,212.58712
20240226133001,205.34633
20240226134001,198.86088
20240226135001,193.62299
20240226140001,189.44494
20240226141001,187.89143
20240226142001,187.59505
20240226143001,187.15423
20240226144001,187.10162
20240226145001,186.98453
20240226150001,184.85519
20240226151001,184.33194
20240226152001,184.22874
20240226153001,184.15058
20240226154001,184.19771
20240226155001,184.25425
20240226160001,201.45324
20240226161001,197.26051
20240226162001,192.50467
20240226163001,192.10316
20240226164001,189.72631
20240226165001,190.76166
20240327090001,231.25776
20240327091001,221.41657
20240327092001,240.41322
20240327093001,285.93789
20240327094001,499.52259
20240327095001,381.50907
20240327100001,534.52172
20240327101001,390.51949
20240327102001,431.1997
20240327103001,675.43991
20240327104001,516.68098
20240327105001,389.50693
20240327110001,383.80145
20240327111001,411.76402
20240327112001,391.8983
20240327113001,409.80471
20240327114001,588.33494
20240327115001,558.48796
20240327120001,515.11279
20240327121001,525.88335
20240327122001,342.2651
20240327123001,307.16564
20240327124001,289.89954
20240327125001,235.65015
20240327130001,219.98524
20240327131001,214.25615
20240327132001,212.58712
20240327133001,205.34633
20240327134001,198.86088
20240327135001,193.62299
20240327140001,189.44494
20240327141001,187.89143
20240327142001,187.59505
20240327143001,187.15423
20240327144001,187.10162
20240327145001,186.98453
20240327150001,184.85519
20240327151001,184.33194
20240327152001,184.22874
20240327153001,184.15058
20240327154001,184.19771
20240327155001,184.25425
20240327160001,201.45324
20240327161001,197.26051
20240327162001,192.50467
20240327163001,192.10316
20240327164001,189.72631
20240327165001,190.76166
20240329090001,198.36143
20240329091001,220.81024
20240329092001,226.24089
20240329093001,392.10507
20240329094001,663.03317
20240329095001,744.27513
20240329100001,530.75407
20240329101001,391.55565
20240329102001,385.73873
20240329103001,562.57706
20240329104001,532.43562
20240329105001,399.22867
20240329110001,383.80145
20240329111001,411.76402
20240329112001,391.8983
20240329113001,409.80471
20240329114001,588.33494
20240329115001,558.48796
20240329120001,515.11279
20240329121001,525.88335
20240329122001,342.2651
20240329123001,307.16564
20240329124001,289.89954
20240329125001,235.65015
20240329130001,219.98524
20240329131001,214.25615
20240329132001,212.58712
20240329133001,205.34633
20240329134001,198.86088
20240329135001,193.62299
20240329140001,189.44494
20240329141001,187.89143
20240329142001,187.59505
20240329143001,187.15423
20240329144001,187.10162
20240329145001,186.98453
20240329150001,184.85519
20240329151001,184.33194
20240329152001,184.22874
20240329153001,184.15058
20240329154001,184.19771
20240329155001,184.25425
20240329160001,201.45324
20240329161001,197.26051
20240329162001,192.50467
20240329163001,192.10316
20240329164001,189.72631
20240329165001,190.76166
20240428090001,273.57165
20240428091001,234.93665
20240428092001,232.0502
20240428093001,317.60129
20240428094001,609.2296
20240428095001,561.79902
20240428100001,520.95034
20240428101001,380.68164
20240428102001,427.84106
20240428103001,695.09957
20240428104001,511.22762
20240428105001,394.43844
20240428110001,383.80145
20240428111001,411.76402
20240428112001,391.8983
20240428113001,409.80471
20240428114001,588.33494
20240428115001,558.48796
20240428120001,515.11279
20240428121001,525.88335
20240428122001,342.2651
20240428123001,307.16564
20240428124001,289.89954
20240428125001,235.65015
20240428130001,219.98524
20240428131001,214.25615
20240428132001,212.58712
20240428133001,205.34633
20240428134001,198.86088
20240428135001,193.62299
20240428140001,189.44494
20240428141001,187.89143
20240428142001,187.59505
20240428143001,187.15423
20240428144001,187.10162
20240428145001,186.98453
20240428150001,184.85519
20240428151001,184.33194
20240428152001,184.22874
20240428153001,184.15058
20240428154001,184.19771
20240428155001,184.25425
20240428160001,201.45324
20240428161001,197.26051
20240428162001,192.50467
20240428163001,192.10316
20240428164001,189.72631
20240428165001,190.76166
20240430090001,757.61933
20240430091001,440.93586
20240430092001,225.39724
20240430093001,674.16647
20240430094001,598.95245
20240430095001,365.7714
20240430100001,830.3068
20240430101001,451.45714
20240430102001,366.07856
20240430103001,310.87869
20240430104001,472.784
20240430105001,398.31279
20240430110001,383.80145
20240430111001,411.76402
20240430112001,391.8983
20240430113001,409.80471
20240430114001,588.33494
20240430115001,558.48796
20240430120001,515.11279
20240430121001,525.88335
20240430122001,342.2651
20240430123001,307.16564
20240430124001,289.89954
20240430125001,235.65015
20240430130001,219.98524
20240430131001,214.25615
20240430132001,212.58712
20240430133001,205.34633
20240430134001,198.86088
20240430135001,193.62299
20240430140001,189.44494
20240430141001,187.89143
20240430142001,187.59505
20240430143001,187.15423
20240430144001,187.10162
20240430145001,186.98453
20240430150001,184.85519
20240430151001,184.33194
20240430152001,184.22874
20240430153001,184.15058
20240430154001,184.19771
20240430155001,184.25425
20240430160001,201.45324
20240430161001,197.26051
20240430162001,192.50467
20240430163001,192.10316
20240430164001,189.72631
20240430165001,190.76166
20240515090001,710.79083
20240515091001,362.78072
20240515092001,250.97587
20240515093001,573.59389
20240515094001,312.19339
20240515095001,410.91336
20240515100001,911.67125
20240515101001,517.87602
20240515102001,383.03363
20240515103001,337.14269
20240515104001,449.99939
20240515105001,392.62207
20240515110001,383.80145
20240515111001,411.76402
20240515112001,391.8983
20240515113001,409.80471
20240515114001,588.33494
20240515115001,558.48796
20240515120001,515.11279
20240515121001,525.88335
20240515122001,342.2651
20240515123001,307.16564
20240515124001,289.89954
20240515125001,235.65015
20240515130001,219.98524
20240515131001,214.25615
20240515132001,212.58712
20240515133001,205.34633
20240515134001,198.86088
20240515135001,193.62299
20240515140001,189.44494
20240515141001,187.89143
20240515142001,187.59505
20240515143001,187.15423
20240515144001,187.10162
20240515145001,186.98453
20240515150001,184.85519
20240515151001,184.33194
20240515152001,184.22874
20240515153001,184.15058
20240515154001,184.19771
20240515155001,184.25425
20240515160001,201.45324
20240515161001,197.26051
20240515162001,192.50467
20240515163001,192.10316
20240515164001,189.72631
20240515165001,190.76166
20240520090001,470.09407
20240520091001,243.53038
20240520092001,243.5092
20240520093001,463.67973
20240520094001,294.95853
20240520095001,323.12672
20240520100001,686.26068
20240520101001,513.12842
20240520102001,459.0656
20240520103001,682.70991
20240520104001,523.21322
20240520105001,398.85019
20240520110001,383.80145
20240520111001,411.76402
20240520112001,391.8983
20240520113001,409.80471
20240520114001,588.33494
20240520115001,558.48796
20240520120001,515.11279
20240520121001,525.88335
20240520122001,342.2651
20240520123001,307.16564
20240520124001,289.89954
20240520125001,235.65015
20240520130001,219.98524
20240520131001,214.25615
20240520132001,212.58712
20240520133001,205.34633
20240520134001,198.86088
20240520135001,193.62299
20240520140001,189.44494
20240520141001,187.89143
20240520142001,187.59505
20240520143001,187.15423
20240520144001,187.10162
20240520145001,186.98453
20240520150001,184.85519
20240520151001,184.33194
20240520152001,184.22874
20240520153001,184.15058
20240520154001,184.19771
20240520155001,184.25425
20240520160001,201.45324
20240520161001,197.26051
20240520162001,192.50467
20240520163001,192.10316
20240520164001,189.72631
20240520165001,190.76166
20240613090001,205.75634
20240613091001,207.63181
20240613092001,221.02239
20240613093001,254.3298
20240613094001,534.11662
20240613095001,504.08603
20240613100001,366.89335
20240613101001,324.80624
20240613102001,436.88377
20240613103001,629.84663
20240613104001,519.62229
20240613105001,391.77955
20240613110001,383.80145
20240613111001,411.76402
20240613112001,391.8983
20240613113001,409.80471
20240613114001,588.33494
20240613115001,558.48796
20240613120001,515.11279
20240613121001,525.88335
20240613122001,342.2651
20240613123001,307.16564
20240613124001,289.89954
20240613125001,235.65015
20240613130001,219.98524
20240613131001,214.25615
20240613132001,212.58712
20240613133001,205.34633
20240613134001,198.86088
20240613135001,193.62299
20240613140001,189.44494
20240613141001,187.89143
20240613142001,187.59505
20240613143001,187.15423
20240613144001,187.10162
20240613145001,186.98453
20240613150001,184.85519
20240613151001,184.33194
20240613152001,184.22874
20240613153001,184.15058
20240613154001,184.19771
20240613155001,184.25425
20240613160001,201.45324
20240613161001,197.26051
20240613162001,192.50467
20240613163001,192.10316
20240613164001,189.72631
20240613165001,190.76166
20240615090001,690.04512
20240615091001,328.69259
20240615092001,283.68674
20240615093001,558.0931
20240615094001,397.84595
20240615095001,394.56836
20240615100001,667.30641
20240615101001,514.01331
20240615102001,344.74804
20240615103001,334.0033
20240615104001,521.68886
20240615105001,398.42996
20240615110001,383.80145
20240615111001,411.76402
20240615112001,391.8983
20240615113001,409.80471
20240615114001,588.33494
20240615115001,558.48796
20240615120001,515.11279
20240615121001,525.88335
20240615122001,342.2651
20240615123001,307.16564
20240615124001,289.89954
20240615125001,235.65015
20240615130001,219.98524
20240615131001,214.25615
20240615132001,212.58712
20240615133001,205.34633
20240615134001,198.86088
20240615135001,193.62299
20240615140001,189.44494
20240615141001,187.89143
20240615142001,187.59505
20240615143001,187.15423
20240615144001,187.10162
20240615145001,186.98453
20240615150001,184.85519
20240615151001,184.33194
20240615152001,184.22874
20240615153001,184.15058
20240615154001,184.19771
20240615155001,184.25425
20240615160001,201.45324
20240615161001,197.26051
20240615162001,192.50467
20240615163001,192.10316
20240615164001,189.72631
20240615165001,190.76166
20240703090001,720.4506
20240703091001,497.43052
20240703092001,339.53418
20240703093001,393.40348
20240703094001,486.24597
20240703095001,609.5804
20240703100001,838.91
20240703101001,618.49086
20240703102001,376.19418
20240703103001,327.31218
20240703104001,522.82346
20240703105001,410.69646
20240703110001,383.80145
20240703111001,411.76402
20240703112001,391.8983
20240703113001,409.80471
20240703114001,588.33494
20240703115001,558.48796
20240703120001,515.11279
20240703121001,525.88335
20240703122001,342.2651
20240703123001,307.16564
20240703124001,289.89954
20240703125001,235.65015
20240703130001,219.98524
20240703131001,214.25615
20240703132001,212.58712
20240703133001,205.34633
20240703134001,198.86088
20240703135001,193.62299
20240703140001,189.44494
20240703141001,187.89143
20240703142001,187.59505
20240703143001,187.15423
20240703144001,187.10162
20240703145001,186.98453
20240703150001,184.85519
20240703151001,184.33194
20240703152001,184.22874
20240703153001,184.15058
20240703154001,184.19771
20240703155001,184.25425
20240703160001,201.45324
20240703161001,197.26051
20240703162001,192.50467
20240703163001,192.10316
20240703164001,189.72631
20240703165001,190.76166
20240707090001,701.91934
20240707091001,386.93891
20240707092001,402.40476
20240707093001,541.64179
20240707094001,530.99542
20240707095001,599.15725
20240707100001,778.77574
20240707101001,559.26258
20240707102001,343.30468
20240707103001,330.90806
20240707104001,570.17054
20240707105001,431.66186
20240707110001,383.80145
20240707111001,411.76402
20240707112001,391.8983
20240707113001,409.80471
20240707114001,588.33494
20240707115001,558.48796
20240707120001,515.11279
20240707121001,525.88335
20240707122001,342.2651
20240707123001,307.16564
20240707124001,289.89954
20240707125001,235.65015
20240707130001,219.98524
20240707131001,214.25615
20240707132001,212.58712
20240707133001,205.34633
20240707134001,198.86088
20240707135001,193.62299
20240707140001,189.44494
20240707141001,187.89143
20240707142001,187.59505
20240707143001,187.15423
20240707144001,187.10162
20240707145001,186.98453
20240707150001,184.85519
20240707151001,184.33194
20240707152001,184.22874
20240707153001,184.15058
20240707154001,184.19771
20240707155001,184.25425
20240707160001,201.45324
20240707161001,197.26051
20240707162001,192.50467
20240707163001,192.10316
20240707164001,189.72631
20240707165001,190.76166
20240125090002,191.90168
20240125091002,190.0754
20240125092002,205.1515
20240125093002,206.60215
20240125094002,271.70259
20240125095002,372.10762
20240125100002,390.13296
20240125101002,379.37046
20240125102002,431.28475
20240125103002,510.71329
20240125104002,472.38853
20240125105002,395.05766
20240125110002,383.80145
20240125111002,411.76402
20240125112002,391.8983
20240125113002,409.80471
20240125114002,588.33494
20240125115002,558.48796
20240125120002,515.11279
20240125121002,525.88335
20240125122002,342.2651
20240125123002,307.16564
20240125124002,289.89954
20240125125002,235.65015
20240125130002,219.98524
20240125131002,214.25615
20240125132002,212.58712
20240125133002,205.34633
20240125134002,198.86088
20240125135002,193.62299
20240125140002,189.44494
20240125141002,187.89143
20240125142002,187.59505
20240125143002,187.15423
20240125144002,187.10162
20240125145002,186.98453
20240125150002,184.85519
20240125151002,184.33194
20240125152002,184.22874
20240125153002,184.15058
20240125154002,184.19771
20240125155002,184.25425
20240125160002,201.45324
20240125161002,197.26051
20240125162002,192.50467
20240125163002,192.10316
20240125164002,189.72631
20240125165002,190.76166
20240128090002,189.78091
20240128091002,189.59452
20240128092002,203.02006
20240128093002,212.84608
20240128094002,275.93881
20240128095002,301.1602
20240128100002,427.325
20240128101002,378.56891
20240128102002,392.72797
20240128103002,439.08988
20240128104002,502.74558
20240128105002,395.74937
20240128110002,383.80145
20240128111002,411.76402
20240128112002,391.8983
20240128113002,409.80471
20240128114002,588.33494
20240128115002,558.48796
20240128120002,515.11279
20240128121002,525.88335
20240128122002,342.2651
20240128123002,307.16564
20240128124002,289.89954
20240128125002,235.65015
20240128130002,219.98524
20240128131002,214.25615
20240128132002,212.58712
20240128133002,205.34633
20240128134002,198.86088
20240128135002,193.62299
20240128140002,189.44494
20240128141002,187.89143
20240128142002,187.59505
20240128143002,187.15423
20240128144002,187.10162
20240128145002,186.98453
20240128150002,184.85519
20240128151002,184.33194
20240128152002,184.22874
20240128153002,184.15058
20240128154002,184.19771
20240128155002,184.25425
20240128160002,201.45324
20240128161002,197.26051
20240128162002,192.50467
20240128163002,192.10316
20240128164002,189.72631
20240128165002,190.76166
20240213090002,939.35713
20240213091002,773.76683
20240213092002,834.33868
20240213093002,579.96458
20240213094002,561.44333
20240213095002,547.77882
20240213100002,561.96281
20240213101002,452.95564
20240213102002,389.6392
20240213103002,429.63055
20240213104002,520.13036
20240213105002,451.09021
20240213110002,383.80145
20240213111002,411.76402
20240213112002,391.8983
20240213113002,409.80471
20240213114002,588.33494
20240213115002,558.48796
20240213120002,515.11279
20240213121002,525.88335
20240213122002,342.2651
20240213123002,307.16564
20240213124002,289.89954
20240213125002,235.65015
20240213130002,219.98524
20240213131002,214.25615
20240213132002,212.58712
20240213133002,205.34633
20240213134002,198.86088
20240213135002,193.62299
20240213140002,189.44494
20240213141002,187.89143
20240213142002,187.59505
20240213143002,187.15423
20240213144002,187.10162
20240213145002,186.98453
20240213150002,184.85519
20240213151002,184.33194
20240213152002,184.22874
20240213153002,184.15058
20240213154002,184.19771
20240213155002,184.25425
20240213160002,201.45324
20240213161002,197.26051
20240213162002,192.50467
20240213163002,192.10316
20240213164002,189.72631
20240213165002,190.76166
20240226090002,200.11348
20240226091002,196.38876
20240226092002,216.53434
20240226093002,226.26069
20240226094002,280.07609
20240226095002,391.24573
20240226100002,451.98536
20240226101002,389.50172
20240226102002,431.86795
20240226103002,527.15082
20240226104002,474.09907
20240226105002,394.99936
20240226110002,383.80145
20240226111002,411.76402
20240226112002,391.8983
20240226113002,409.80471
20240226114002,588.33494
20240226115002,558.48796
20240226120002,515.11279
20240226121002,525.88335
20240226122002,342.2651
20240226123002,307.16564
20240226124002,289.89954
20240226125002,235.65015
20240226130002,219.98524
20240226131002,214.25615
20240226132002,212.58712
20240226133002,205.34633
20240226134002,198.86088
20240226135002,193.62299
20240226140002,189.44494
20240226141002,187.89143
20240226142002,187.59505
20240226143002,187.15423
20240226144002,187.10162
20240226145002,186.98453
20240226150002,184.85519
20240226151002,184.33194
20240226152002,184.22874
20240226153002,184.15058
20240226154002,184.19771
20240226155002,184.25425
20240226160002,201.45324
20240226161002,197.26051
20240226162002,192.50467
20240226163002,192.10316
20240226164002,189.72631
20240226165002,190.76166
20240319090002,189.73056
20240319091002,205.72256
20240319092002,205.12382
20240319093002,355.10587
20240319094002,495.09165
20240319095002,425.73738
20240319100002,376.43102
20240319101002,379.52723
20240319102002,395.61808
20240319103002,563.10412
20240319104002,520.76242
20240319105002,392.59719
20240319110002,383.80145
20240319111002,411.76402
20240319112002,391.8983
20240319113002,409.80471
20240319114002,588.33494
20240319115002,558.48796
20240319120002,515.11279
20240319121002,525.88335
20240319122002,342.2651
20240319123002,307.16564
20240319124002,289.89954
20240319125002,235.65015
20240319130002,219.98524
20240319131002,214.25615
20240319132002,212.58712
20240319133002,205.34633
20240319134002,198.86088
20240319135002,193.62299
20240319140002,189.44494
20240319141002,187.89143
20240319142002,187.59505
20240319143002,187.15423
20240319144002,187.10162
20240319145002,186.98453
20240319150002,184.85519
20240319151002,184.33194
20240319152002,184.22874
20240319153002,184.15058
20240319154002,184.19771
20240319155002,184.25425
20240319160002,201.45324
20240319161002,197.26051
20240319162002,192.50467
20240319163002,192.10316
20240319164002,189.72631
20240319165002,190.76166
20240427090002,234.71466
20240427091002,228.29168
20240427092002,240.03839
20240427093002,376.9865
20240427094002,555.82302
20240427095002,463.92614
20240427100002,655.34794
20240427101002,393.6514
20240427102002,414.5466
20240427103002,662.26353
20240427104002,521.53919
20240427105002,393.95528
20240427110002,383.80145
20240427111002,411.76402
20240427112002,391.8983
20240427113002,409.80471
20240427114002,588.33494
20240427115002,558.48796
20240427120002,515.11279
20240427121002,525.88335
20240427122002,342.2651
20240427123002,307.16564
20240427124002,289.89954
20240427125002,235.65015
20240427130002,219.98524
20240427131002,214.25615
20240427132002,212.58712
20240427133002,205.34633
20240427134002,198.86088
20240427135002,193.62299
20240427140002,189.44494
20240427141002,187.89143
20240427142002,187.59505
20240427143002,187.15423
20240427144002,187.10162
20240427145002,186.98453
20240427150002,184.85519
20240427151002,184.33194
20240427152002,184.22874
20240427153002,184.15058
20240427154002,184.19771
20240427155002,184.25425
20240427160002,201.45324
20240427161002,197.26051
20240427162002,192.50467
20240427163002,192.10316
20240427164002,189.72631
20240427165002,190.76166
20240508090002,260.99443
20240508091002,232.65813
20240508092002,232.25409
20240508093002,247.65062
20240508094002,432.80964
20240508095002,426.92748
20240508100002,528.01676
20240508101002,439.51203
20240508102002,428.99597
20240508103002,647.67188
20240508104002,509.48212
20240508105002,396.37449
20240508110002,383.80145
20240508111002,411.76402
20240508112002,391.8983
20240508113002,409.80471
20240508114002,588.33494
20240508115002,558.48796
20240508120002,515.11279
20240508121002,525.88335
20240508122002,342.2651
20240508123002,307.16564
20240508124002,289.89954
20240508125002,235.65015
20240508130002,219.98524
20240508131002,214.25615
20240508132002,212.58712
20240508133002,205.34633
20240508134002,198.86088
20240508135002,193.62299
20240508140002,189.44494
20240508141002,187.89143
20240508142002,187.59505
20240508143002,187.15423
20240508144002,187.10162
20240508145002,186.98453
20240508150002,184.85519
20240508151002,184.33194
20240508152002,184.22874
20240508153002,184.15058
20240508154002,184.19771
20240508155002,184.25425
20240508160002,201.45324
20240508161002,197.26051
20240508162002,192.50467
20240508163002,192.10316
20240508164002,189.72631
20240508165002,190.76166
20240705090002,599.98661
20240705091002,352.6756
20240705092002,263.35537
20240705093002,433.22455
20240705094002,609.48227
20240705095002,807.83306
20240705100002,951.01178
20240705101002,628.11583
20240705102002,327.23188
20240705103002,311.18363
20240705104002,528.2781
20240705105002,447.4508
20240705110002,383.80145
20240705111002,411.76402
20240705112002,391.8983
20240705113002,409.80471
20240705114002,588.33494
20240705115002,558.48796
20240705120002,515.11279
20240705121002,525.88335
20240705122002,342.2651
20240705123002,307.16564
20240705124002,289.89954
20240705125002,235.65015
20240705130002,219.98524
20240705131002,214.25615
20240705132002,212.58712
20240705133002,205.34633
20240705134002,198.86088
20240705135002,193.62299
20240705140002,189.44494
20240705141002,187.89143
20240705142002,187.59505
20240705143002,187.15423
20240705144002,187.10162
20240705145002,186.98453
20240705150002,184.85519
20240705151002,184.33194
20240705152002,184.22874
20240705153002,184.15058
20240705154002,184.19771
20240705155002,184.25425
20240705160002,201.45324
20240705161002,197.26051
20240705162002,192.50467
20240705163002,192.10316
20240705164002,189.72631
20240705165002,190.76166
20240707090002,570.8592
20240707091002,323.29193
20240707092002,265.6237
20240707093002,467.66773
20240707094002,551.87489
20240707095002,760.4585
20240707100002,944.06508
20240707101002,660.67291
20240707102002,340.22579
20240707103002,304.06423
20240707104002,520.85582
20240707105002,411.32994
20240707110002,383.80145
20240707111002,411.76402
20240707112002,391.8983
20240707113002,409.80471
20240707114002,588.33494
20240707115002,558.48796
20240707120002,515.11279
20240707121002,525.88335
20240707122002,342.2651
20240707123002,307.16564
20240707124002,289.89954
20240707125002,235.65015
20240707130002,219.98524
20240707131002,214.25615
20240707132002,212.58712
20240707133002,205.34633
20240707134002,198.86088
20240707135002,193.62299
20240707140002,189.44494
20240707141002,187.89143
20240707142002,187.59505
20240707143002,187.15423
20240707144002,187.10162
20240707145002,186.98453
20240707150002,184.85519
20240707151002,184.33194
20240707152002,184.22874
20240707153002,184.15058
20240707154002,184.19771
20240707155002,184.25425
20240707160002,201.45324
20240707161002,197.26051
20240707162002,192.50467
20240707163002,192.10316
20240707164002,189.72631
20240707165002,190.76166
20240317090003,492.49935
20240317091003,281.19875
20240317092003,293.86142
20240317093003,368.39649
20240317094003,827.50169
20240317095003,303.18281
20240317100003,655.60461
20240317101003,456.72728
20240317102003,511.09354
20240317103003,540.95212
20240317104003,509.60101
20240317105003,413.93768
20240317110003,383.80145
20240317111003,411.76402
20240317112003,391.8983
20240317113003,409.80471
20240317114003,588.33494
20240317115003,558.48796
20240317120003,515.11279
20240317121003,525.88335
20240317122003,342.2651
20240317123003,307.16564
20240317124003,289.89954
20240317125003,235.65015
20240317130003,219.98524
20240317131003,214.25615
20240317132003,212.58712
20240317133003,205.34633
20240317134003,198.86088
20240317135003,193.62299
20240317140003,189.44494
20240317141003,187.89143
20240317142003,187.59505
20240317143003,187.15423
20240317144003,187.10162
20240317145003,186.98453
20240317150003,184.85519
20240317151003,184.33194
20240317152003,184.22874
20240317153003,184.15058
20240317154003,184.19771
20240317155003,184.25425
20240317160003,201.45324
20240317161003,197.26051
20240317162003,192.50467
20240317163003,192.10316
20240317164003,189.72631
20240317165003,190.76166
20240414090003,608.27101
20240414091003,338.69083
20240414092003,409.81127
20240414093003,529.24694
20240414094003,266.06615
20240414095003,358.73411
20240414100003,936.0855
20240414101003,456.68623
20240414102003,392.56235
20240414103003,329.47979
20240414104003,440.63257
20240414105003,389.56276
20240414110003,383.80145
20240414111003,411.76402
20240414112003,391.8983
20240414113003,409.80471
20240414114003,588.33494
20240414115003,558.48796
20240414120003,515.11279
20240414121003,525.88335
20240414122003,342.2651
20240414123003,307.16564
20240414124003,289.89954
20240414125003,235.65015
20240414130003,219.98524
20240414131003,214.25615
20240414132003,212.58712
20240414133003,205.34633
20240414134003,198.86088
20240414135003,193.62299
20240414140003,189.44494
20240414141003,187.89143
20240414142003,187.59505
20240414143003,187.15423
20240414144003,187.10162
20240414145003,186.98453
20240414150003,184.85519
20240414151003,184.33194
20240414152003,184.22874
20240414153003,184.15058
20240414154003,184.19771
20240414155003,184.25425
20240414160003,201.45324
20240414161003,197.26051
20240414162003,192.50467
20240414163003,192.10316
20240414164003,189.72631
20240414165003,190.76166
20240524090003,236.70809
20240524091003,218.86575
20240524092003,228.65403
20240524093003,247.71492
20240524094003,644.90844
20240524095003,519.29928
20240524100003,612.3357
20240524101003,537.04332
20240524102003,414.1471
20240524103003,660.66957
20240524104003,520.62632
20240524105003,393.793
20240524110003,383.80145
20240524111003,411.76402
20240524112003,391.8983
20240524113003,409.80471
20240524114003,588.33494
20240524115003,558.48796
20240524120003,515.11279
20240524121003,525.88335
20240524122003,342.2651
20240524123003,307.16564
20240524124003,289.89954
20240524125003,235.65015
20240524130003,219.98524
20240524131003,214.25615
20240524132003,212.58712
20240524133003,205.34633
20240524134003,198.86088
20240524135003,193.62299
20240524140003,189.44494
20240524141003,187.89143
20240524142003,187.59505
20240524143003,187.15423
20240524144003,187.10162
20240524145003,186.98453
20240524150003,184.85519
20240524151003,184.33194
20240524152003,184.22874
20240524153003,184.15058
20240524154003,184.19771
20240524155003,184.25425
20240524160003,201.45324
20240524161003,197.26051
20240524162003,192.50467
20240524163003,192.10316
20240524164003,189.72631
20240524165003,190.76166
20240526090003,235.35112
20240526091003,220.24343
20240526092003,228.10447
20240526093003,230.8417
20240526094003,581.51651
20240526095003,458.4717
20240526100003,608.46286
20240526101003,536.62081
20240526102003,415.4668
20240526103003,665.03868
20240526104003,519.96217
20240526105003,392.16792
20240526110003,383.80145
20240526111003,411.76402
20240526112003,391.8983
20240526113003,409.80471
20240526114003,588.33494
20240526115003,558.48796
20240526120003,515.11279
20240526121003,525.88335
20240526122003,342.2651
20240526123003,307.16564
20240526124003,289.89954
20240526125003,235.65015
