序號,答案
20240226091001,208.52041
20240226092001,222.43495
20240226093001,221.77934
20240226094001,229.08016
20240226095001,223.09908
20240226100001,222.03642
20240226101001,229.0799
20240226102001,241.67607
20240226103001,261.19503
20240226104001,293.90424
20240226105001,322.71335
20240226110001,328.82211
20240226111001,326.8193
20240226112001,315.56663
20240226113001,303.69064
20240226114001,299.78501
20240226115001,288.20975
20240226120001,252.03991
20240226121001,241.83578
20240226122001,235.54654
20240226123001,232.06244
20240226124001,227.56649
20240226125001,225.49557
20240226130001,212.59048
20240226131001,213.30056
20240226132001,210.11708
20240226133001,209.55011
20240226134001,209.35365
20240226135001,207.22041
20240226140001,203.8199
20240226141001,202.24021
20240226142001,200.97479
20240226143001,200.61126
20240226144001,199.13119
20240226145001,201.1333
20240226150001,197.40741
20240226151001,194.03066
20240226152001,193.54457
20240226153001,193.69191
20240226154001,193.61548
20240226155001,192.23467
20240226160001,303.90293
20240226161001,358.22146
20240226162001,405.42137
20240226163001,470.96444
20240226164001,540.40923
20240226165001,577.97265
20240327090001,280.80202
20240327091001,234.00228
20240327092001,263.14787
20240327093001,221.0471
20240327094001,211.22347
20240327095001,222.91256
20240327100001,230.50645
20240327101001,233.76258
20240327102001,249.68905
20240327103001,256.47082
20240327104001,290.06681
20240327105001,321.96175
20240327110001,328.82211
20240327111001,326.8193
20240327112001,315.56663
20240327113001,303.69064
20240327114001,299.78501
20240327115001,288.20975
20240327120001,252.03991
20240327121001,241.83578
20240327122001,235.54654
20240327123001,232.06244
20240327124001,227.56649
20240327125001,225.49557
20240327130001,212.59048
20240327131001,213.30056
20240327132001,210.11708
20240327133001,209.55011
20240327134001,209.35365
20240327135001,207.22041
20240327140001,203.8199
20240327141001,202.24021
20240327142001,200.97479
20240327143001,200.61126
20240327144001,199.13119
20240327145001,201.1333
20240327150001,197.40741
20240327151001,194.03066
20240327152001,193.54457
20240327153001,193.69191
20240327154001,193.61548
20240327155001,192.23467
20240327160001,303.90293
20240327161001,358.22146
20240327162001,405.42137
20240327163001,470.96444
20240327164001,540.40923
20240327165001,577.97265
20240329090001,200.59866
20240329091001,225.66156
20240329092001,276.34711
20240329093001,223.01733
20240329094001,209.81697
20240329095001,222.33483
20240329100001,223.69087
20240329101001,230.48043
20240329102001,242.76694
20240329103001,255.73755
20240329104001,290.77444
20240329105001,321.98891
20240329110001,328.82211
20240329111001,326.8193
20240329112001,315.56663
20240329113001,303.69064
20240329114001,299.78501
20240329115001,288.20975
20240329120001,252.03991
20240329121001,241.83578
20240329122001,235.54654
20240329123001,232.06244
20240329124001,227.56649
20240329125001,225.49557
20240329130001,212.59048
20240329131001,213.30056
20240329132001,210.11708
20240329133001,209.55011
20240329134001,209.35365
20240329135001,207.22041
20240329140001,203.8199
20240329141001,202.24021
20240329142001,200.97479
20240329143001,200.61126
20240329144001,199.13119
20240329145001,201.1333
20240329150001,197.40741
20240329151001,194.03066
20240329152001,193.54457
20240329153001,193.69191
20240329154001,193.61548
20240329155001,192.23467
20240329160001,303.90293
20240329161001,358.22146
20240329162001,405.42137
20240329163001,470.96444
20240329164001,540.40923
20240329165001,577.97265
20240428090001,454.72423
20240428091001,234.11243
20240428092001,233.65562
20240428093001,227.08351
20240428094001,222.30315
20240428095001,229.90873
20240428100001,234.81328
20240428101001,234.91713
20240428102001,244.48169
20240428103001,252.93972
20240428104001,289.67351
20240428105001,321.11749
20240428110001,328.82211
20240428111001,326.8193
20240428112001,315.56663
20240428113001,303.69064
20240428114001,299.78501
20240428115001,288.20975
20240428120001,252.03991
20240428121001,241.83578
20240428122001,235.54654
20240428123001,232.06244
20240428124001,227.56649
20240428125001,225.49557
20240428130001,212.59048
20240428131001,213.30056
20240428132001,210.11708
20240428133001,209.55011
20240428134001,209.35365
20240428135001,207.22041
20240428140001,203.8199
20240428141001,202.24021
20240428142001,200.97479
20240428143001,200.61126
20240428144001,199.13119
20240428145001,201.1333
20240428150001,197.40741
20240428151001,194.03066
20240428152001,193.54457
20240428153001,193.69191
20240428154001,193.61548
20240428155001,192.23467
20240428160001,303.90293
20240428161001,358.22146
20240428162001,405.42137
20240428163001,470.96444
20240428164001,540.40923
20240428165001,577.97265
20240430090001,735.59566
20240430091001,287.58627
20240430092001,443.18951
20240430093001,395.56053
20240430094001,308.31285
20240430095001,226.70171
20240430100001,252.51799
20240430101001,234.51782
20240430102001,241.73866
20240430103001,242.99431
20240430104001,281.65575
20240430105001,320.96133
20240430110001,328.82211
20240430111001,326.8193
20240430112001,315.56663
20240430113001,303.69064
20240430114001,299.78501
20240430115001,288.20975
20240430120001,252.03991
20240430121001,241.83578
20240430122001,235.54654
20240430123001,232.06244
20240430124001,227.56649
20240430125001,225.49557
20240430130001,212.59048
20240430131001,213.30056
20240430132001,210.11708
20240430133001,209.55011
20240430134001,209.35365
20240430135001,207.22041
20240430140001,203.8199
20240430141001,202.24021
20240430142001,200.97479
20240430143001,200.61126
20240430144001,199.13119
20240430145001,201.1333
20240430150001,197.40741
20240430151001,194.03066
20240430152001,193.54457
20240430153001,193.69191
20240430154001,193.61548
20240430155001,192.23467
20240430160001,303.90293
20240430161001,358.22146
20240430162001,405.42137
20240430163001,470.96444
20240430164001,540.40923
20240430165001,577.97265
20240515090001,769.38813
20240515091001,247.60908
20240515092001,497.65762
20240515093001,346.96227
20240515094001,243.75428
20240515095001,278.00616
20240515100001,242.3459
20240515101001,243.11422
20240515102001,248.83035
20240515103001,250.7987
20240515104001,283.5462
20240515105001,321.07066
20240515110001,328.82211
20240515111001,326.8193
20240515112001,315.56663
20240515113001,303.69064
20240515114001,299.78501
20240515115001,288.20975
20240515120001,252.03991
20240515121001,241.83578
20240515122001,235.54654
20240515123001,232.06244
20240515124001,227.56649
20240515125001,225.49557
20240515130001,212.59048
20240515131001,213.30056
20240515132001,210.11708
20240515133001,209.55011
20240515134001,209.35365
20240515135001,207.22041
20240515140001,203.8199
20240515141001,202.24021
20240515142001,200.97479
20240515143001,200.61126
20240515144001,199.13119
20240515145001,201.1333
20240515150001,197.40741
20240515151001,194.03066
20240515152001,193.54457
20240515153001,193.69191
20240515154001,193.61548
20240515155001,192.23467
20240515160001,303.90293
20240515161001,358.22146
20240515162001,405.42137
20240515163001,470.96444
20240515164001,540.40923
20240515165001,577.97265
20240520090001,473.22309
20240520091001,251.67902
20240520092001,263.91599
20240520093001,228.2054
20240520094001,223.01351
20240520095001,240.62747
20240520100001,254.24444
20240520101001,250.70678
20240520102001,252.09584
20240520103001,255.7612
20240520104001,287.44233
20240520105001,320.55437
20240520110001,328.82211
20240520111001,326.8193
20240520112001,315.56663
20240520113001,303.69064
20240520114001,299.78501
20240520115001,288.20975
20240520120001,252.03991
20240520121001,241.83578
20240520122001,235.54654
20240520123001,232.06244
20240520124001,227.56649
20240520125001,225.49557
20240520130001,212.59048
20240520131001,213.30056
20240520132001,210.11708
20240520133001,209.55011
20240520134001,209.35365
20240520135001,207.22041
20240520140001,203.8199
20240520141001,202.24021
20240520142001,200.97479
20240520143001,200.61126
20240520144001,199.13119
20240520145001,201.1333
20240520150001,197.40741
20240520151001,194.03066
20240520152001,193.54457
20240520153001,193.69191
20240520154001,193.61548
20240520155001,192.23467
20240520160001,303.90293
20240520161001,358.22146
20240520162001,405.42137
20240520163001,470.96444
20240520164001,540.40923
20240520165001,577.97265
20240613090001,227.12775
20240613091001,225.82016
20240613092001,329.5511
20240613093001,234.88898
20240613094001,210.75126
20240613095001,223.6851
20240613100001,229.14749
20240613101001,233.17173
20240613102001,247.75617
20240613103001,254.23581
20240613104001,289.67351
20240613105001,320.44694
20240613110001,328.82211
20240613111001,326.8193
20240613112001,315.56663
20240613113001,303.69064
20240613114001,299.78501
20240613115001,288.20975
20240613120001,252.03991
20240613121001,241.83578
20240613122001,235.54654
20240613123001,232.06244
20240613124001,227.56649
20240613125001,225.49557
20240613130001,212.59048
20240613131001,213.30056
20240613132001,210.11708
20240613133001,209.55011
20240613134001,209.35365
20240613135001,207.22041
20240613140001,203.8199
20240613141001,202.24021
20240613142001,200.97479
20240613143001,200.61126
20240613144001,199.13119
20240613145001,201.1333
20240613150001,197.40741
20240613151001,194.03066
20240613152001,193.54457
20240613153001,193.69191
20240613154001,193.61548
20240613155001,192.23467
20240613160001,303.90293
20240613161001,358.22146
20240613162001,405.42137
20240613163001,470.96444
20240613164001,540.40923
20240613165001,577.97265
20240615090001,666.71866
20240615091001,311.24679
20240615092001,475.05519
20240615093001,472.98727
20240615094001,324.77423
20240615095001,276.95538
20240615100001,289.76939
20240615101001,234.4321
20240615102001,244.2668
20240615103001,242.80902
20240615104001,284.11074
20240615105001,320.02936
20240615110001,328.82211
20240615111001,326.8193
20240615112001,315.56663
20240615113001,303.69064
20240615114001,299.78501
20240615115001,288.20975
20240615120001,252.03991
20240615121001,241.83578
20240615122001,235.54654
20240615123001,232.06244
20240615124001,227.56649
20240615125001,225.49557
20240615130001,212.59048
20240615131001,213.30056
20240615132001,210.11708
20240615133001,209.55011
20240615134001,209.35365
20240615135001,207.22041
20240615140001,203.8199
20240615141001,202.24021
20240615142001,200.97479
20240615143001,200.61126
20240615144001,199.13119
20240615145001,201.1333
20240615150001,197.40741
20240615151001,194.03066
20240615152001,193.54457
20240615153001,193.69191
20240615154001,193.61548
20240615155001,192.23467
20240615160001,303.90293
20240615161001,358.22146
20240615162001,405.42137
20240615163001,470.96444
20240615164001,540.40923
20240615165001,577.97265
20240703090001,650.04114
20240703091001,452.85069
20240703092001,407.5874
20240703093001,473.77793
20240703094001,310.83407
20240703095001,286.98545
20240703100001,291.85714
20240703101001,229.3435
20240703102001,242.21409
20240703103001,240.59204
20240703104001,281.44956
20240703105001,320.67012
20240703110001,328.82211
20240703111001,326.8193
20240703112001,315.56663
20240703113001,303.69064
20240703114001,299.78501
20240703115001,288.20975
20240703120001,252.03991
20240703121001,241.83578
20240703122001,235.54654
20240703123001,232.06244
20240703124001,227.56649
20240703125001,225.49557
20240703130001,212.59048
20240703131001,213.30056
20240703132001,210.11708
20240703133001,209.55011
20240703134001,209.35365
20240703135001,207.22041
20240703140001,203.8199
20240703141001,202.24021
20240703142001,200.97479
20240703143001,200.61126
20240703144001,199.13119
20240703145001,201.1333
20240703150001,197.40741
20240703151001,194.03066
20240703152001,193.54457
20240703153001,193.69191
20240703154001,193.61548
20240703155001,192.23467
20240703160001,303.90293
20240703161001,358.22146
20240703162001,405.42137
20240703163001,470.96444
20240703164001,540.40923
20240703165001,577.97265
20240707090001,666.97239
20240707091001,325.3806
20240707092001,445.6729
20240707093001,495.33855
20240707094001,305.32164
20240707095001,261.56462
20240707100001,265.03276
20240707101001,232.82134
20240707102001,244.03132
20240707103001,241.00481
20240707104001,280.66026
20240707105001,320.16122
20240707110001,328.82211
20240707111001,326.8193
20240707112001,315.56663
20240707113001,303.69064
20240707114001,299.78501
20240707115001,288.20975
20240707120001,252.03991
20240707121001,241.83578
20240707122001,235.54654
20240707123001,232.06244
20240707124001,227.56649
20240707125001,225.49557
20240707130001,212.59048
20240707131001,213.30056
20240707132001,210.11708
20240707133001,209.55011
20240707134001,209.35365
20240707135001,207.22041
20240707140001,203.8199
20240707141001,202.24021
20240707142001,200.97479
20240707143001,200.61126
20240707144001,199.13119
20240707145001,201.1333
20240707150001,197.40741
20240707151001,194.03066
20240707152001,193.54457
20240707153001,193.69191
20240707154001,193.61548
20240707155001,192.23467
20240707160001,303.90293
20240707161001,358.22146
20240707162001,405.42137
20240707163001,470.96444
20240707164001,540.40923
20240707165001,577.97265
20240125090002,192.14044
20240125091002,196.46454
20240125092002,215.50614
20240125093002,206.48736
20240125094002,211.61719
20240125095002,221.46844
20240125100002,214.99933
20240125101002,230.32459
20240125102002,243.18895
20240125103002,255.25123
20240125104002,291.21897
20240125105002,322.71335
20240125110002,328.82211
20240125111002,326.8193
20240125112002,315.56663
20240125113002,303.69064
20240125114002,299.78501
20240125115002,288.20975
20240125120002,252.03991
20240125121002,241.83578
20240125122002,235.54654
20240125123002,232.06244
20240125124002,227.56649
20240125125002,225.49557
20240125130002,212.59048
20240125131002,213.30056
20240125132002,210.11708
20240125133002,209.55011
20240125134002,209.35365
20240125135002,207.22041
20240125140002,203.8199
20240125141002,202.24021
20240125142002,200.97479
20240125143002,200.61126
20240125144002,199.13119
20240125145002,201.1333
20240125150002,197.40741
20240125151002,194.03066
20240125152002,193.54457
20240125153002,193.69191
20240125154002,193.61548
20240125155002,192.23467
20240125160002,303.90293
20240125161002,358.22146
20240125162002,405.42137
20240125163002,470.96444
20240125164002,540.40923
20240125165002,577.97265
20240128090002,189.19868
20240128091002,195.97424
20240128092002,212.27315
20240128093002,208.37463
20240128094002,228.64309
20240128095002,213.23512
20240128100002,211.21472
20240128101002,224.87649
20240128102002,240.78693
20240128103002,254.90719
20240128104002,291.40278
20240128105002,322.62188
20240128110002,328.82211
20240128111002,326.8193
20240128112002,315.56663
20240128113002,303.69064
20240128114002,299.78501
20240128115002,288.20975
20240128120002,252.03991
20240128121002,241.83578
20240128122002,235.54654
20240128123002,232.06244
20240128124002,227.56649
20240128125002,225.49557
20240128130002,212.59048
20240128131002,213.30056
20240128132002,210.11708
20240128133002,209.55011
20240128134002,209.35365
20240128135002,207.22041
20240128140002,203.8199
20240128141002,202.24021
20240128142002,200.97479
20240128143002,200.61126
20240128144002,199.13119
20240128145002,201.1333
20240128150002,197.40741
20240128151002,194.03066
20240128152002,193.54457
20240128153002,193.69191
20240128154002,193.61548
20240128155002,192.23467
20240128160002,303.90293
20240128161002,358.22146
20240128162002,405.42137
20240128163002,470.96444
20240128164002,540.40923
20240128165002,577.97265
20240213090002,441.48008
20240213091002,212.81801
20240213092002,225.98581
20240213093002,230.99534
20240213094002,241.78568
20240213095002,231.22933
20240213100002,222.30655
20240213101002,228.09834
20240213102002,234.50254
20240213103002,241.74296
20240213104002,280.35054
20240213105002,322.27203
20240213110002,328.82211
20240213111002,326.8193
20240213112002,315.56663
20240213113002,303.69064
20240213114002,299.78501
20240213115002,288.20975
20240213120002,252.03991
20240213121002,241.83578
20240213122002,235.54654
20240213123002,232.06244
20240213124002,227.56649
20240213125002,225.49557
20240213130002,212.59048
20240213131002,213.30056
20240213132002,210.11708
20240213133002,209.55011
20240213134002,209.35365
20240213135002,207.22041
20240213140002,203.8199
20240213141002,202.24021
20240213142002,200.97479
20240213143002,200.61126
20240213144002,199.13119
20240213145002,201.1333
20240213150002,197.40741
20240213151002,194.03066
20240213152002,193.54457
20240213153002,193.69191
20240213154002,193.61548
20240213155002,192.23467
20240213160002,303.90293
20240213161002,358.22146
20240213162002,405.42137
20240213163002,470.96444
20240213164002,540.40923
20240213165002,577.97265
20240226090002,207.09466
20240226091002,203.80857
20240226092002,220.29627
20240226093002,207.80162
20240226094002,214.33235
20240226095002,221.99046
20240226100002,222.38525
20240226101002,231.45884
20240226102002,243.43139
20240226103002,256.44829
20240226104002,292.42999
20240226105002,322.71335
20240226110002,328.82211
20240226111002,326.8193
20240226112002,315.56663
20240226113002,303.69064
20240226114002,299.78501
20240226115002,288.20975
20240226120002,252.03991
20240226121002,241.83578
20240226122002,235.54654
20240226123002,232.06244
20240226124002,227.56649
20240226125002,225.49557
20240226130002,212.59048
20240226131002,213.30056
20240226132002,210.11708
20240226133002,209.55011
20240226134002,209.35365
20240226135002,207.22041
20240226140002,203.8199
20240226141002,202.24021
20240226142002,200.97479
20240226143002,200.61126
20240226144002,199.13119
20240226145002,201.1333
20240226150002,197.40741
20240226151002,194.03066
20240226152002,193.54457
20240226153002,193.69191
20240226154002,193.61548
20240226155002,192.23467
20240226160002,303.90293
20240226161002,358.22146
20240226162002,405.42137
20240226163002,470.96444
20240226164002,540.40923
20240226165002,577.97265
20240319090002,204.12757
20240319091002,206.14893
20240319092002,239.56536
20240319093002,220.70629
20240319094002,211.58116
20240319095002,211.69462
20240319100002,214.51124
20240319101002,225.18487
20240319102002,243.38384
20240319103002,256.21943
20240319104002,292.37632
20240319105002,322.20607
20240319110002,328.82211
20240319111002,326.8193
20240319112002,315.56663
20240319113002,303.69064
20240319114002,299.78501
20240319115002,288.20975
20240319120002,252.03991
20240319121002,241.83578
20240319122002,235.54654
20240319123002,232.06244
20240319124002,227.56649
20240319125002,225.49557
20240319130002,212.59048
20240319131002,213.30056
20240319132002,210.11708
20240319133002,209.55011
20240319134002,209.35365
20240319135002,207.22041
20240319140002,203.8199
20240319141002,202.24021
20240319142002,200.97479
20240319143002,200.61126
20240319144002,199.13119
20240319145002,201.1333
20240319150002,197.40741
20240319151002,194.03066
20240319152002,193.54457
20240319153002,193.69191
20240319154002,193.61548
20240319155002,192.23467
20240319160002,303.90293
20240319161002,358.22146
20240319162002,405.42137
20240319163002,470.96444
20240319164002,540.40923
20240319165002,577.97265
20240427090002,250.34837
20240427091002,225.75241
20240427092002,241.45859
20240427093002,223.20452
20240427094002,211.61043
20240427095002,222.91339
20240427100002,229.36929
20240427101002,234.2154
20240427102002,243.40441
20240427103002,256.57663
20240427104002,291.49588
20240427105002,321.33542
20240427110002,328.82211
20240427111002,326.8193
20240427112002,315.56663
20240427113002,303.69064
20240427114002,299.78501
20240427115002,288.20975
20240427120002,252.03991
20240427121002,241.83578
20240427122002,235.54654
20240427123002,232.06244
20240427124002,227.56649
20240427125002,225.49557
20240427130002,212.59048
20240427131002,213.30056
20240427132002,210.11708
20240427133002,209.55011
20240427134002,209.35365
20240427135002,207.22041
20240427140002,203.8199
20240427141002,202.24021
20240427142002,200.97479
20240427143002,200.61126
20240427144002,199.13119
20240427145002,201.1333
20240427150002,197.40741
20240427151002,194.03066
20240427152002,193.54457
20240427153002,193.69191
20240427154002,193.61548
20240427155002,192.23467
20240427160002,303.90293
20240427161002,358.22146
20240427162002,405.42137
20240427163002,470.96444
20240427164002,540.40923
20240427165002,577.97265
20240508090002,256.87394
20240508091002,225.02894
20240508092002,232.63579
20240508093002,228.10994
20240508094002,221.18848
20240508095002,234.16265
20240508100002,249.83348
20240508101002,240.94215
20240508102002,244.4804
20240508103002,253.7637
20240508104002,289.69525
20240508105002,321.02977
20240508110002,328.82211
20240508111002,326.8193
20240508112002,315.56663
20240508113002,303.69064
20240508114002,299.78501
20240508115002,288.20975
20240508120002,252.03991
20240508121002,241.83578
20240508122002,235.54654
20240508123002,232.06244
20240508124002,227.56649
20240508125002,225.49557
20240508130002,212.59048
20240508131002,213.30056
20240508132002,210.11708
20240508133002,209.55011
20240508134002,209.35365
20240508135002,207.22041
20240508140002,203.8199
20240508141002,202.24021
20240508142002,200.97479
20240508143002,200.61126
20240508144002,199.13119
20240508145002,201.1333
20240508150002,197.40741
20240508151002,194.03066
20240508152002,193.54457
20240508153002,193.69191
20240508154002,193.61548
20240508155002,192.23467
20240508160002,303.90293
20240508161002,358.22146
20240508162002,405.42137
20240508163002,470.96444
20240508164002,540.40923
20240508165002,577.97265
20240705090002,598.07903
20240705091002,288.87437
20240705092002,363.11792
20240705093002,431.40388
20240705094002,283.96555
20240705095002,240.29204
20240705100002,257.21222
20240705101002,228.29242
20240705102002,240.2328
20240705103002,236.94597
20240705104002,280.49867
20240705105002,320.64958
20240705110002,328.82211
20240705111002,326.8193
20240705112002,315.56663
20240705113002,303.69064
20240705114002,299.78501
20240705115002,288.20975
20240705120002,252.03991
20240705121002,241.83578
20240705122002,235.54654
20240705123002,232.06244
20240705124002,227.56649
20240705125002,225.49557
20240705130002,212.59048
20240705131002,213.30056
20240705132002,210.11708
20240705133002,209.55011
20240705134002,209.35365
20240705135002,207.22041
20240705140002,203.8199
20240705141002,202.24021
20240705142002,200.97479
20240705143002,200.61126
20240705144002,199.13119
20240705145002,201.1333
20240705150002,197.40741
20240705151002,194.03066
20240705152002,193.54457
20240705153002,193.69191
20240705154002,193.61548
20240705155002,192.23467
20240705160002,303.90293
20240705161002,358.22146
20240705162002,405.42137
20240705163002,470.96444
20240705164002,540.40923
20240705165002,577.97265
20240707090002,570.51094
20240707091002,277.96277
20240707092002,357.86758
20240707093002,392.49253
20240707094002,296.84466
20240707095002,240.81974
20240707100002,279.48605
20240707101002,229.99706
20240707102002,240.02434
20240707103002,240.03095
20240707104002,281.87877
20240707105002,320.61087
20240707110002,328.82211
20240707111002,326.8193
20240707112002,315.56663
20240707113002,303.69064
20240707114002,299.78501
20240707115002,288.20975
20240707120002,252.03991
20240707121002,241.83578
20240707122002,235.54654
20240707123002,232.06244
20240707124002,227.56649
20240707125002,225.49557
20240707130002,212.59048
20240707131002,213.30056
20240707132002,210.11708
20240707133002,209.55011
20240707134002,209.35365
20240707135002,207.22041
20240707140002,203.8199
20240707141002,202.24021
20240707142002,200.97479
20240707143002,200.61126
20240707144002,199.13119
20240707145002,201.1333
20240707150002,197.40741
20240707151002,194.03066
20240707152002,193.54457
20240707153002,193.69191
20240707154002,193.61548
20240707155002,192.23467
20240707160002,303.90293
20240707161002,358.22146
20240707162002,405.42137
20240707163002,470.96444
20240707164002,540.40923
20240707165002,577.97265
20240317090003,703.47408
20240317091003,288.73953
20240317092003,369.87893
20240317093003,241.91253
20240317094003,222.8025
20240317095003,229.4598
20240317100003,233.68138
20240317101003,250.49132
20240317102003,250.27836
20240317103003,255.36437
20240317104003,284.22618
20240317105003,318.34786
20240317110003,328.82211
20240317111003,326.8193
20240317112003,315.56663
20240317113003,303.69064
20240317114003,299.78501
20240317115003,288.20975
20240317120003,252.03991
20240317121003,241.83578
20240317122003,235.54654
20240317123003,232.06244
20240317124003,227.56649
20240317125003,225.49557
20240317130003,212.59048
20240317131003,213.30056
20240317132003,210.11708
20240317133003,209.55011
20240317134003,209.35365
20240317135003,207.22041
20240317140003,203.8199
20240317141003,202.24021
20240317142003,200.97479
20240317143003,200.61126
20240317144003,199.13119
20240317145003,201.1333
20240317150003,197.40741
20240317151003,194.03066
20240317152003,193.54457
20240317153003,193.69191
20240317154003,193.61548
20240317155003,192.23467
20240317160003,303.90293
20240317161003,358.22146
20240317162003,405.42137
20240317163003,470.96444
20240317164003,540.40923
20240317165003,577.97265
20240414090003,893.15829
20240414091003,371.47648
20240414092003,536.16962
20240414093003,282.48673
20240414094003,231.47211
20240414095003,231.80041
20240414100003,222.92412
20240414101003,234.11544
20240414102003,250.12578
20240414103003,252.82044
20240414104003,286.29499
20240414105003,321.83797
20240414110003,328.82211
20240414111003,326.8193
20240414112003,315.56663
20240414113003,303.69064
20240414114003,299.78501
20240414115003,288.20975
20240414120003,252.03991
20240414121003,241.83578
20240414122003,235.54654
20240414123003,232.06244
20240414124003,227.56649
20240414125003,225.49557
20240414130003,212.59048
20240414131003,213.30056
20240414132003,210.11708
20240414133003,209.55011
20240414134003,209.35365
20240414135003,207.22041
20240414140003,203.8199
20240414141003,202.24021
20240414142003,200.97479
20240414143003,200.61126
20240414144003,199.13119
20240414145003,201.1333
20240414150003,197.40741
20240414151003,194.03066
20240414152003,193.54457
20240414153003,193.69191
20240414154003,193.61548
20240414155003,192.23467
20240414160003,303.90293
20240414161003,358.22146
20240414162003,405.42137
20240414163003,470.96444
20240414164003,540.40923
20240414165003,577.97265
20240524090003,293.33999
20240524091003,224.94911
20240524092003,232.23109
20240524093003,228.07315
20240524094003,222.85026
20240524095003,229.02811
20240524100003,230.27091
20240524101003,233.16216
20240524102003,245.18069
20240524103003,255.04174
20240524104003,289.92698
20240524105003,321.11749
20240524110003,328.82211
20240524111003,326.8193
20240524112003,315.56663
20240524113003,303.69064
20240524114003,299.78501
20240524115003,288.20975
20240524120003,252.03991
20240524121003,241.83578
20240524122003,235.54654
20240524123003,232.06244
20240524124003,227.56649
20240524125003,225.49557
20240524130003,212.59048
20240524131003,213.30056
20240524132003,210.11708
20240524133003,209.55011
20240524134003,209.35365
20240524135003,207.22041
20240524140003,203.8199
20240524141003,202.24021
20240524142003,200.97479
20240524143003,200.61126
20240524144003,199.13119
20240524145003,201.1333
20240524150003,197.40741
20240524151003,194.03066
20240524152003,193.54457
20240524153003,193.69191
20240524154003,193.61548
20240524155003,192.23467
20240524160003,303.90293
20240524161003,358.22146
20240524162003,405.42137
20240524163003,470.96444
20240524164003,540.40923
20240524165003,577.97265
20240526090003,248.32646
20240526091003,215.56308
20240526092003,233.77293
20240526093003,222.52449
20240526094003,220.3703
20240526095003,229.47101
20240526100003,232.86902
20240526101003,234.29721
20240526102003,250.1378
20240526103003,255.19817
20240526104003,289.75828
20240526105003,321.02977
20240526110003,328.82211
20240526111003,326.8193
20240526112003,315.56663
20240526113003,303.69064
20240526114003,299.78501
20240526115003,288.20975
20240526120003,252.03991
20240526121003,241.83578
20240526122003,235.54654
20240526123003,232.06244
20240526124003,227.56649
