序號,答案
20240329142001,194.08355
20240329143001,190.48775
20240329144001,189.98025
20240329145001,188.1926
20240329150001,185.89493
20240329151001,185.57445
20240329152001,184.72012
20240329153001,184.44579
20240329154001,184.01598
20240329155001,183.69518
20240329160001,202.49426
20240329161001,202.70538
20240329162001,202.25761
20240329163001,198.55014
20240329164001,200.25153
20240329165001,204.14453
20240428090001,373.19832
20240428091001,200.30973
20240428092001,204.24063
20240428093001,226.21821
20240428094001,235.86479
20240428095001,238.2295
20240428100001,460.04225
20240428101001,378.44921
20240428102001,325.83042
20240428103001,276.05885
20240428104001,287.43744
20240428105001,291.13478
20240428110001,243.99674
20240428111001,231.99614
20240428112001,232.08896
20240428113001,235.29403
20240428114001,243.87831
20240428115001,288.95286
20240428120001,262.76503
20240428121001,274.81669
20240428122001,239.74204
20240428123001,242.62471
20240428124001,239.11062
20240428125001,235.81858
20240428130001,228.43482
20240428131001,232.27225
20240428132001,228.70393
20240428133001,231.83585
20240428134001,231.71752
20240428135001,225.64571
20240428140001,204.89495
20240428141001,195.82308
20240428142001,194.08355
20240428143001,190.48775
20240428144001,189.98025
20240428145001,188.1926
20240428150001,185.89493
20240428151001,185.57445
20240428152001,184.72012
20240428153001,184.44579
20240428154001,184.01598
20240428155001,183.69518
20240428160001,202.49426
20240428161001,202.70538
20240428162001,202.25761
20240428163001,198.55014
20240428164001,200.25153
20240428165001,204.14453
20240430090001,687.50274
20240430091001,231.87466
20240430092001,213.24795
20240430093001,198.94056
20240430094001,203.48372
20240430095001,329.2435
20240430100001,381.75728
20240430101001,382.56621
20240430102001,443.55327
20240430103001,271.2003
20240430104001,296.57155
20240430105001,280.41331
20240430110001,243.99674
20240430111001,231.99614
20240430112001,232.08896
20240430113001,235.29403
20240430114001,243.87831
20240430115001,288.95286
20240430120001,262.76503
20240430121001,274.81669
20240430122001,239.74204
20240430123001,242.62471
20240430124001,239.11062
20240430125001,235.81858
20240430130001,228.43482
20240430131001,232.27225
20240430132001,228.70393
20240430133001,231.83585
20240430134001,231.71752
20240430135001,225.64571
20240430140001,204.89495
20240430141001,195.82308
20240430142001,194.08355
20240430143001,190.48775
20240430144001,189.98025
20240430145001,188.1926
20240430150001,185.89493
20240430151001,185.57445
20240430152001,184.72012
20240430153001,184.44579
20240430154001,184.01598
20240430155001,183.69518
20240430160001,202.49426
20240430161001,202.70538
20240430162001,202.25761
20240430163001,198.55014
20240430164001,200.25153
20240430165001,204.14453
20240515090001,611.75401
20240515091001,236.26737
20240515092001,218.98635
20240515093001,211.58334
20240515094001,206.65858
20240515095001,316.20697
20240515100001,391.50138
20240515101001,372.8267
20240515102001,458.71395
20240515103001,267.8665
20240515104001,298.80404
20240515105001,289.31156
20240515110001,243.99674
20240515111001,231.99614
20240515112001,232.08896
20240515113001,235.29403
20240515114001,243.87831
20240515115001,288.95286
20240515120001,262.76503
20240515121001,274.81669
20240515122001,239.74204
20240515123001,242.62471
20240515124001,239.11062
20240515125001,235.81858
20240515130001,228.43482
20240515131001,232.27225
20240515132001,228.70393
20240515133001,231.83585
20240515134001,231.71752
20240515135001,225.64571
20240515140001,204.89495
20240515141001,195.82308
20240515142001,194.08355
20240515143001,190.48775
20240515144001,189.98025
20240515145001,188.1926
20240515150001,185.89493
20240515151001,185.57445
20240515152001,184.72012
20240515153001,184.44579
20240515154001,184.01598
20240515155001,183.69518
20240515160001,202.49426
20240515161001,202.70538
20240515162001,202.25761
20240515163001,198.55014
20240515164001,200.25153
20240515165001,204.14453
20240520090001,628.51281
20240520091001,201.27693
20240520092001,216.07869
20240520093001,209.86633
20240520094001,230.6657
20240520095001,242.54475
20240520100001,635.7674
20240520101001,467.56248
20240520102001,322.36379
20240520103001,257.94012
20240520104001,290.43616
20240520105001,291.89158
20240520110001,243.99674
20240520111001,231.99614
20240520112001,232.08896
20240520113001,235.29403
20240520114001,243.87831
20240520115001,288.95286
20240520120001,262.76503
20240520121001,274.81669
20240520122001,239.74204
20240520123001,242.62471
20240520124001,239.11062
20240520125001,235.81858
20240520130001,228.43482
20240520131001,232.27225
20240520132001,228.70393
20240520133001,231.83585
20240520134001,231.71752
20240520135001,225.64571
20240520140001,204.89495
20240520141001,195.82308
20240520142001,194.08355
20240520143001,190.48775
20240520144001,189.98025
20240520145001,188.1926
20240520150001,185.89493
20240520151001,185.57445
20240520152001,184.72012
20240520153001,184.44579
20240520154001,184.01598
20240520155001,183.69518
20240520160001,202.49426
20240520161001,202.70538
20240520162001,202.25761
20240520163001,198.55014
20240520164001,200.25153
20240520165001,204.14453
20240613090001,208.49669
20240613091001,200.78353
20240613092001,205.40772
20240613093001,211.44164
20240613094001,228.89398
20240613095001,236.41658
20240613100001,493.78213
20240613101001,433.70753
20240613102001,316.39385
20240613103001,254.59645
20240613104001,282.61337
20240613105001,292.13489
20240613110001,243.99674
20240613111001,231.99614
20240613112001,232.08896
20240613113001,235.29403
20240613114001,243.87831
20240613115001,288.95286
20240613120001,262.76503
20240613121001,274.81669
20240613122001,239.74204
20240613123001,242.62471
20240613124001,239.11062
20240613125001,235.81858
20240613130001,228.43482
20240613131001,232.27225
20240613132001,228.70393
20240613133001,231.83585
20240613134001,231.71752
20240613135001,225.64571
20240613140001,204.89495
20240613141001,195.82308
20240613142001,194.08355
20240613143001,190.48775
20240613144001,189.98025
20240613145001,188.1926
20240613150001,185.89493
20240613151001,185.57445
20240613152001,184.72012
20240613153001,184.44579
20240613154001,184.01598
20240613155001,183.69518
20240613160001,202.49426
20240613161001,202.70538
20240613162001,202.25761
20240613163001,198.55014
20240613164001,200.25153
20240613165001,204.14453
20240615090001,671.15629
20240615091001,229.49775
20240615092001,223.96405
20240615093001,205.3594
20240615094001,258.79721
20240615095001,288.37353
20240615100001,334.08985
20240615101001,396.45706
20240615102001,385.19501
20240615103001,273.26015
20240615104001,290.73227
20240615105001,281.47008
20240615110001,243.99674
20240615111001,231.99614
20240615112001,232.08896
20240615113001,235.29403
20240615114001,243.87831
20240615115001,288.95286
20240615120001,262.76503
20240615121001,274.81669
20240615122001,239.74204
20240615123001,242.62471
20240615124001,239.11062
20240615125001,235.81858
20240615130001,228.43482
20240615131001,232.27225
20240615132001,228.70393
20240615133001,231.83585
20240615134001,231.71752
20240615135001,225.64571
20240615140001,204.89495
20240615141001,195.82308
20240615142001,194.08355
20240615143001,190.48775
20240615144001,189.98025
20240615145001,188.1926
20240615150001,185.89493
20240615151001,185.57445
20240615152001,184.72012
20240615153001,184.44579
20240615154001,184.01598
20240615155001,183.69518
20240615160001,202.49426
20240615161001,202.70538
20240615162001,202.25761
20240615163001,198.55014
20240615164001,200.25153
20240615165001,204.14453
20240703090001,566.65699
20240703091001,200.248
20240703092001,198.30197
20240703093001,198.71564
20240703094001,241.90174
20240703095001,279.09199
20240703100001,394.30538
20240703101001,383.18013
20240703102001,318.96197
20240703103001,274.07032
20240703104001,291.41652
20240703105001,280.74973
20240703110001,243.99674
20240703111001,231.99614
20240703112001,232.08896
20240703113001,235.29403
20240703114001,243.87831
20240703115001,288.95286
20240703120001,262.76503
20240703121001,274.81669
20240703122001,239.74204
20240703123001,242.62471
20240703124001,239.11062
20240703125001,235.81858
20240703130001,228.43482
20240703131001,232.27225
20240703132001,228.70393
20240703133001,231.83585
20240703134001,231.71752
20240703135001,225.64571
20240703140001,204.89495
20240703141001,195.82308
20240703142001,194.08355
20240703143001,190.48775
20240703144001,189.98025
20240703145001,188.1926
20240703150001,185.89493
20240703151001,185.57445
20240703152001,184.72012
20240703153001,184.44579
20240703154001,184.01598
20240703155001,183.69518
20240703160001,202.49426
20240703161001,202.70538
20240703162001,202.25761
20240703163001,198.55014
20240703164001,200.25153
20240703165001,204.14453
20240707090001,596.03131
20240707091001,206.79329
20240707092001,199.00022
20240707093001,215.00302
20240707094001,275.89724
20240707095001,279.75539
20240707100001,385.22967
20240707101001,433.78661
20240707102001,307.7046
20240707103001,272.48101
20240707104001,290.01423
20240707105001,280.85024
20240707110001,243.99674
20240707111001,231.99614
20240707112001,232.08896
20240707113001,235.29403
20240707114001,243.87831
20240707115001,288.95286
20240707120001,262.76503
20240707121001,274.81669
20240707122001,239.74204
20240707123001,242.62471
20240707124001,239.11062
20240707125001,235.81858
20240707130001,228.43482
20240707131001,232.27225
20240707132001,228.70393
20240707133001,231.83585
20240707134001,231.71752
20240707135001,225.64571
20240707140001,204.89495
20240707141001,195.82308
20240707142001,194.08355
20240707143001,190.48775
20240707144001,189.98025
20240707145001,188.1926
20240707150001,185.89493
20240707151001,185.57445
20240707152001,184.72012
20240707153001,184.44579
20240707154001,184.01598
20240707155001,183.69518
20240707160001,202.49426
20240707161001,202.70538
20240707162001,202.25761
20240707163001,198.55014
20240707164001,200.25153
20240707165001,204.14453
20240125090002,190.30671
20240125091002,190.61041
20240125092002,221.21075
20240125093002,289.87403
20240125094002,453.93342
20240125095002,345.85426
20240125100002,468.86415
20240125101002,326.10613
20240125102002,326.12431
20240125103002,278.33033
20240125104002,280.33556
20240125105002,288.75393
20240125110002,243.99674
20240125111002,231.99614
20240125112002,232.08896
20240125113002,235.29403
20240125114002,243.87831
20240125115002,288.95286
20240125120002,262.76503
20240125121002,274.81669
20240125122002,239.74204
20240125123002,242.62471
20240125124002,239.11062
20240125125002,235.81858
20240125130002,228.43482
20240125131002,232.27225
20240125132002,228.70393
20240125133002,231.83585
20240125134002,231.71752
20240125135002,225.64571
20240125140002,204.89495
20240125141002,195.82308
20240125142002,194.08355
20240125143002,190.48775
20240125144002,189.98025
20240125145002,188.1926
20240125150002,185.89493
20240125151002,185.57445
20240125152002,184.72012
20240125153002,184.44579
20240125154002,184.01598
20240125155002,183.69518
20240125160002,202.49426
20240125161002,202.70538
20240125162002,202.25761
20240125163002,198.55014
20240125164002,200.25153
20240125165002,204.14453
20240128090002,186.5715
20240128091002,189.50099
20240128092002,285.912
20240128093002,275.99011
20240128094002,372.99623
20240128095002,291.63556
20240128100002,369.17072
20240128101002,326.01647
20240128102002,318.70155
20240128103002,280.21249
20240128104002,284.04091
20240128105002,289.49581
20240128110002,243.99674
20240128111002,231.99614
20240128112002,232.08896
20240128113002,235.29403
20240128114002,243.87831
20240128115002,288.95286
20240128120002,262.76503
20240128121002,274.81669
20240128122002,239.74204
20240128123002,242.62471
20240128124002,239.11062
20240128125002,235.81858
20240128130002,228.43482
20240128131002,232.27225
20240128132002,228.70393
20240128133002,231.83585
20240128134002,231.71752
20240128135002,225.64571
20240128140002,204.89495
20240128141002,195.82308
20240128142002,194.08355
20240128143002,190.48775
20240128144002,189.98025
20240128145002,188.1926
20240128150002,185.89493
20240128151002,185.57445
20240128152002,184.72012
20240128153002,184.44579
20240128154002,184.01598
20240128155002,183.69518
20240128160002,202.49426
20240128161002,202.70538
20240128162002,202.25761
20240128163002,198.55014
20240128164002,200.25153
20240128165002,204.14453
20240213090002,1002.38044
20240213091002,318.73165
20240213092002,213.09911
20240213093002,212.76841
20240213094002,233.80661
20240213095002,250.01736
20240213100002,767.4736
20240213101002,503.22653
20240213102002,306.96922
20240213103002,277.55241
20240213104002,288.46005
20240213105002,275.43777
20240213110002,243.99674
20240213111002,231.99614
20240213112002,232.08896
20240213113002,235.29403
20240213114002,243.87831
20240213115002,288.95286
20240213120002,262.76503
20240213121002,274.81669
20240213122002,239.74204
20240213123002,242.62471
20240213124002,239.11062
20240213125002,235.81858
20240213130002,228.43482
20240213131002,232.27225
20240213132002,228.70393
20240213133002,231.83585
20240213134002,231.71752
20240213135002,225.64571
20240213140002,204.89495
20240213141002,195.82308
20240213142002,194.08355
20240213143002,190.48775
20240213144002,189.98025
20240213145002,188.1926
20240213150002,185.89493
20240213151002,185.57445
20240213152002,184.72012
20240213153002,184.44579
20240213154002,184.01598
20240213155002,183.69518
20240213160002,202.49426
20240213161002,202.70538
20240213162002,202.25761
20240213163002,198.55014
20240213164002,200.25153
20240213165002,204.14453
20240226090002,204.33487
20240226091002,210.75719
20240226092002,329.34152
20240226093002,282.69256
20240226094002,435.05404
20240226095002,350.46727
20240226100002,460.15761
20240226101002,346.24817
20240226102002,326.38365
20240226103002,280.20399
20240226104002,280.69485
20240226105002,288.75393
20240226110002,243.99674
20240226111002,231.99614
20240226112002,232.08896
20240226113002,235.29403
20240226114002,243.87831
20240226115002,288.95286
20240226120002,262.76503
20240226121002,274.81669
20240226122002,239.74204
20240226123002,242.62471
20240226124002,239.11062
20240226125002,235.81858
20240226130002,228.43482
20240226131002,232.27225
20240226132002,228.70393
20240226133002,231.83585
20240226134002,231.71752
20240226135002,225.64571
20240226140002,204.89495
20240226141002,195.82308
20240226142002,194.08355
20240226143002,190.48775
20240226144002,189.98025
20240226145002,188.1926
20240226150002,185.89493
20240226151002,185.57445
20240226152002,184.72012
20240226153002,184.44579
20240226154002,184.01598
20240226155002,183.69518
20240226160002,202.49426
20240226161002,202.70538
20240226162002,202.25761
20240226163002,198.55014
20240226164002,200.25153
20240226165002,204.14453
20240319090002,186.60239
20240319091002,188.2125
20240319092002,211.83036
20240319093002,220.74004
20240319094002,261.87439
20240319095002,279.83372
20240319100002,500.00835
20240319101002,353.35344
20240319102002,373.21568
20240319103002,278.74739
20240319104002,288.60454
20240319105002,290.28158
20240319110002,243.99674
20240319111002,231.99614
20240319112002,232.08896
20240319113002,235.29403
20240319114002,243.87831
20240319115002,288.95286
20240319120002,262.76503
20240319121002,274.81669
20240319122002,239.74204
20240319123002,242.62471
20240319124002,239.11062
20240319125002,235.81858
20240319130002,228.43482
20240319131002,232.27225
20240319132002,228.70393
20240319133002,231.83585
20240319134002,231.71752
20240319135002,225.64571
20240319140002,204.89495
20240319141002,195.82308
20240319142002,194.08355
20240319143002,190.48775
20240319144002,189.98025
20240319145002,188.1926
20240319150002,185.89493
20240319151002,185.57445
20240319152002,184.72012
20240319153002,184.44579
20240319154002,184.01598
20240319155002,183.69518
20240319160002,202.49426
20240319161002,202.70538
20240319162002,202.25761
20240319163002,198.55014
20240319164002,200.25153
20240319165002,204.14453
20240427090002,287.77501
20240427091002,214.49806
20240427092002,198.61395
20240427093002,233.75063
20240427094002,250.52373
20240427095002,228.42186
20240427100002,555.93027
20240427101002,450.81949
20240427102002,326.09758
20240427103002,278.03776
20240427104002,285.14289
20240427105002,289.7979
20240427110002,243.99674
20240427111002,231.99614
20240427112002,232.08896
20240427113002,235.29403
20240427114002,243.87831
20240427115002,288.95286
20240427120002,262.76503
20240427121002,274.81669
20240427122002,239.74204
20240427123002,242.62471
20240427124002,239.11062
20240427125002,235.81858
20240427130002,228.43482
20240427131002,232.27225
20240427132002,228.70393
20240427133002,231.83585
20240427134002,231.71752
20240427135002,225.64571
20240427140002,204.89495
20240427141002,195.82308
20240427142002,194.08355
20240427143002,190.48775
20240427144002,189.98025
20240427145002,188.1926
20240427150002,185.89493
20240427151002,185.57445
20240427152002,184.72012
20240427153002,184.44579
20240427154002,184.01598
20240427155002,183.69518
20240427160002,202.49426
20240427161002,202.70538
20240427162002,202.25761
20240427163002,198.55014
20240427164002,200.25153
20240427165002,204.14453
20240508090002,312.55973
20240508091002,200.11998
20240508092002,199.66356
20240508093002,250.68793
20240508094002,269.41252
20240508095002,229.60318
20240508100002,513.63972
20240508101002,448.79318
20240508102002,319.34512
20240508103002,275.95327
20240508104002,282.07689
20240508105002,291.89158
20240508110002,243.99674
20240508111002,231.99614
20240508112002,232.08896
20240508113002,235.29403
20240508114002,243.87831
20240508115002,288.95286
20240508120002,262.76503
20240508121002,274.81669
20240508122002,239.74204
20240508123002,242.62471
20240508124002,239.11062
20240508125002,235.81858
20240508130002,228.43482
20240508131002,232.27225
20240508132002,228.70393
20240508133002,231.83585
20240508134002,231.71752
20240508135002,225.64571
20240508140002,204.89495
20240508141002,195.82308
20240508142002,194.08355
20240508143002,190.48775
20240508144002,189.98025
20240508145002,188.1926
20240508150002,185.89493
20240508151002,185.57445
20240508152002,184.72012
20240508153002,184.44579
20240508154002,184.01598
20240508155002,183.69518
20240508160002,202.49426
20240508161002,202.70538
20240508162002,202.25761
20240508163002,198.55014
20240508164002,200.25153
20240508165002,204.14453
20240705090002,505.77084
20240705091002,212.96547
20240705092002,196.6541
20240705093002,199.25185
20240705094002,232.17244
20240705095002,299.77543
20240705100002,424.74333
20240705101002,373.39408
20240705102002,304.56948
20240705103002,267.9258
20240705104002,282.41159
20240705105002,280.74973
20240705110002,243.99674
20240705111002,231.99614
20240705112002,232.08896
20240705113002,235.29403
20240705114002,243.87831
20240705115002,288.95286
20240705120002,262.76503
20240705121002,274.81669
20240705122002,239.74204
20240705123002,242.62471
20240705124002,239.11062
20240705125002,235.81858
20240705130002,228.43482
20240705131002,232.27225
20240705132002,228.70393
20240705133002,231.83585
20240705134002,231.71752
20240705135002,225.64571
20240705140002,204.89495
20240705141002,195.82308
20240705142002,194.08355
20240705143002,190.48775
20240705144002,189.98025
20240705145002,188.1926
20240705150002,185.89493
20240705151002,185.57445
20240705152002,184.72012
20240705153002,184.44579
20240705154002,184.01598
20240705155002,183.69518
20240705160002,202.49426
20240705161002,202.70538
20240705162002,202.25761
20240705163002,198.55014
20240705164002,200.25153
20240705165002,204.14453
20240707090002,516.49032
20240707091002,214.13587
20240707092002,200.14654
20240707093002,200.13234
20240707094002,221.39112
20240707095002,323.73969
20240707100002,385.89344
20240707101002,357.02046
20240707102002,319.49506
20240707103002,264.17421
20240707104002,290.27461
20240707105002,281.01474
20240707110002,243.99674
20240707111002,231.99614
20240707112002,232.08896
20240707113002,235.29403
20240707114002,243.87831
20240707115002,288.95286
20240707120002,262.76503
20240707121002,274.81669
20240707122002,239.74204
20240707123002,242.62471
20240707124002,239.11062
20240707125002,235.81858
20240707130002,228.43482
20240707131002,232.27225
20240707132002,228.70393
20240707133002,231.83585
20240707134002,231.71752
20240707135002,225.64571
20240707140002,204.89495
20240707141002,195.82308
20240707142002,194.08355
20240707143002,190.48775
20240707144002,189.98025
20240707145002,188.1926
20240707150002,185.89493
20240707151002,185.57445
20240707152002,184.72012
20240707153002,184.44579
20240707154002,184.01598
20240707155002,183.69518
20240707160002,202.49426
20240707161002,202.70538
20240707162002,202.25761
20240707163002,198.55014
20240707164002,200.25153
20240707165002,204.14453
20240317090003,795.38714
20240317091003,192.71813
20240317092003,203.36114
20240317093003,197.95481
20240317094003,206.45212
20240317095003,251.78626
20240317100003,901.44093
20240317101003,511.91228
20240317102003,371.96247
20240317103003,286.98136
20240317104003,297.17656
20240317105003,289.19116
20240317110003,243.99674
20240317111003,231.99614
20240317112003,232.08896
20240317113003,235.29403
20240317114003,243.87831
20240317115003,288.95286
20240317120003,262.76503
20240317121003,274.81669
20240317122003,239.74204
20240317123003,242.62471
20240317124003,239.11062
20240317125003,235.81858
20240317130003,228.43482
20240317131003,232.27225
20240317132003,228.70393
20240317133003,231.83585
20240317134003,231.71752
20240317135003,225.64571
20240317140003,204.89495
20240317141003,195.82308
20240317142003,194.08355
20240317143003,190.48775
20240317144003,189.98025
20240317145003,188.1926
20240317150003,185.89493
20240317151003,185.57445
20240317152003,184.72012
20240317153003,184.44579
20240317154003,184.01598
20240317155003,183.69518
20240317160003,202.49426
20240317161003,202.70538
20240317162003,202.25761
20240317163003,198.55014
20240317164003,200.25153
20240317165003,204.14453
20240414090003,640.46972
20240414091003,230.78278
20240414092003,210.55398
20240414093003,201.683
20240414094003,193.38557
20240414095003,314.26182
20240414100003,492.05708
20240414101003,306.6939
20240414102003,502.49541
20240414103003,253.30919
20240414104003,295.99712
20240414105003,289.60111
20240414110003,243.99674
20240414111003,231.99614
20240414112003,232.08896
20240414113003,235.29403
20240414114003,243.87831
20240414115003,288.95286
20240414120003,262.76503
20240414121003,274.81669
20240414122003,239.74204
20240414123003,242.62471
20240414124003,239.11062
20240414125003,235.81858
20240414130003,228.43482
20240414131003,232.27225
20240414132003,228.70393
20240414133003,231.83585
20240414134003,231.71752
20240414135003,225.64571
20240414140003,204.89495
20240414141003,195.82308
20240414142003,194.08355
20240414143003,190.48775
20240414144003,189.98025
20240414145003,188.1926
20240414150003,185.89493
20240414151003,185.57445
20240414152003,184.72012
20240414153003,184.44579
20240414154003,184.01598
20240414155003,183.69518
20240414160003,202.49426
20240414161003,202.70538
20240414162003,202.25761
20240414163003,198.55014
20240414164003,200.25153
20240414165003,204.14453
20240524090003,212.78891
20240524091003,198.79719
20240524092003,199.3469
20240524093003,230.04045
20240524094003,261.44178
20240524095003,272.55396
20240524100003,453.54619
20240524101003,392.51605
20240524102003,320.88348
20240524103003,274.69352
20240524104003,285.31161
20240524105003,291.88862
20240524110003,243.99674
20240524111003,231.99614
20240524112003,232.08896
20240524113003,235.29403
20240524114003,243.87831
20240524115003,288.95286
20240524120003,262.76503
20240524121003,274.81669
20240524122003,239.74204
20240524123003,242.62471
20240524124003,239.11062
20240524125003,235.81858
20240524130003,228.43482
20240524131003,232.27225
20240524132003,228.70393
20240524133003,231.83585
20240524134003,231.71752
20240524135003,225.64571
20240524140003,204.89495
20240524141003,195.82308
20240524142003,194.08355
20240524143003,190.48775
20240524144003,189.98025
20240524145003,188.1926
20240524150003,185.89493
20240524151003,185.57445
20240524152003,184.72012
20240524153003,184.44579
20240524154003,184.01598
20240524155003,183.69518
20240524160003,202.49426
20240524161003,202.70538
20240524162003,202.25761
20240524163003,198.55014
20240524164003,200.25153
20240524165003,204.14453
20240526090003,226.92843
20240526091003,195.91991
20240526092003,200.05735
20240526093003,231.90511
20240526094003,243.28061
20240526095003,254.48676
20240526100003,475.40751
20240526101003,426.60082
20240526102003,320.15001
20240526103003,272.60494
20240526104003,281.78801
20240526105003,291.89
20240526110003,243.99674
20240526111003,231.99614
20240526112003,232.08896
20240526113003,235.29403
20240526114003,243.87831
20240526115003,288.95286
20240526120003,262.76503
20240526121003,274.81669
20240526122003,239.74204
20240526123003,242.62471
20240526124003,239.11062
